date,cci_current,cci_baseline,google_trends_score
2025-09-20,86.1,100.0,16.0
2025-09-27,86.0,100.0,13.9
2025-10-04,85.8,100.0,19.8
2025-10-11,85.7,100.0,20.7
2025-10-18,85.6,100.0,14.5
2025-10-25,85.5,100.0,8.5
2025-11-01,85.4,100.0,19.4
2025-11-08,85.2,100.0,24.3
2025-11-15,85.1,100.0,29.4
2025-11-22,85.0,100.0,42.3
2025-11-29,84.9,100.0,32.3
2025-12-06,84.8,100.0,41.5
2025-12-13,84.6,100.0,42.9
2025-12-20,84.5,100.0,46.8
2025-12-27,84.4,100.0,57.5
2026-01-03,84.3,100.0,55.0
2026-01-10,84.2,100.0,63.5
2026-01-17,84.0,100.0,61.2
2026-01-24,83.9,100.0,65.1
2026-01-31,83.8,100.0,63.3
2026-02-07,83.7,100.0,74.3
2026-02-14,83.6,100.0,72.6
2026-02-21,83.4,100.0,85.2
2026-02-28,83.3,100.0,79.9
2026-03-07,83.2,100.0,82.2
2026-03-14,83.1,100.0,79.9
2026-03-21,83.0,100.0,91.3
2026-03-28,82.8,100.0,87.5
2026-04-04,82.7,100.0,70.9
2026-04-11,82.6,100.0,85.2
2026-04-18,82.5,100.0,86.0
2026-04-25,82.4,100.0,81.0
2026-05-02,82.2,100.0,72.6
2026-05-09,82.1,100.0,76.8
2026-05-16,82.0,100.0,78.0
2026-05-23,81.9,100.0,65.3
2026-05-30,81.8,100.0,66.2
2026-06-06,81.6,100.0,63.3
2026-06-13,81.5,100.0,57.3
2026-06-20,81.4,100.0,58.3
