date,sku_id,unit_price,units_sold,cost_per_unit
2024-07-06,FMC_FACE_WASH_001,9.1,376,4.16
2024-07-13,FMC_FACE_WASH_001,8.98,344,4.17
2024-07-20,FMC_FACE_WASH_001,9.06,345,4.18
2024-07-27,FMC_FACE_WASH_001,9.09,349,4.18
2024-08-03,FMC_FACE_WASH_001,8.89,322,4.19
2024-08-10,FMC_FACE_WASH_001,9.1,287,4.2
2024-08-17,FMC_FACE_WASH_001,9.1,291,4.2
2024-08-24,FMC_FACE_WASH_001,9.19,270,4.21
2024-08-31,FMC_FACE_WASH_001,8.98,275,4.22
2024-09-07,FMC_FACE_WASH_001,9.07,261,4.22
2024-09-14,FMC_FACE_WASH_001,9.05,240,4.23
2024-09-21,FMC_FACE_WASH_001,9.12,275,4.24
2024-09-28,FMC_FACE_WASH_001,9.2,253,4.24
2024-10-05,FMC_FACE_WASH_001,9.22,262,4.25
2024-10-12,FMC_FACE_WASH_001,9.28,254,4.26
2024-10-19,FMC_FACE_WASH_001,9.29,260,4.26
2024-10-26,FMC_FACE_WASH_001,9.29,252,4.27
2024-11-02,FMC_FACE_WASH_001,9.21,266,4.28
2024-11-09,FMC_FACE_WASH_001,9.34,257,4.28
2024-11-16,FMC_FACE_WASH_001,9.35,292,4.29
2024-11-23,FMC_FACE_WASH_001,9.38,292,4.3
2024-11-30,FMC_FACE_WASH_001,9.31,321,4.3
2024-12-07,FMC_FACE_WASH_001,9.37,289,4.31
2024-12-14,FMC_FACE_WASH_001,9.38,358,4.32
2024-12-21,FMC_FACE_WASH_001,9.34,377,4.33
2024-12-28,FMC_FACE_WASH_001,9.39,406,4.33
2025-01-04,FMC_FACE_WASH_001,9.3,375,4.34
2025-01-11,FMC_FACE_WASH_001,9.41,383,4.35
2025-01-18,FMC_FACE_WASH_001,9.49,420,4.35
2025-01-25,FMC_FACE_WASH_001,9.54,414,4.36
2025-02-01,FMC_FACE_WASH_001,9.43,481,4.37
2025-02-08,FMC_FACE_WASH_001,9.54,408,4.37
2025-02-15,FMC_FACE_WASH_001,9.46,439,4.38
2025-02-22,FMC_FACE_WASH_001,9.49,444,4.39
2025-03-01,FMC_FACE_WASH_001,9.55,487,4.39
2025-03-08,FMC_FACE_WASH_001,9.5,454,4.4
2025-03-15,FMC_FACE_WASH_001,9.59,508,4.41
2025-03-22,FMC_FACE_WASH_001,9.37,486,4.41
2025-03-29,FMC_FACE_WASH_001,9.59,534,4.42
2025-04-05,FMC_FACE_WASH_001,9.65,476,4.43
2025-04-12,FMC_FACE_WASH_001,9.65,482,4.43
2025-04-19,FMC_FACE_WASH_001,9.7,495,4.44
2025-04-26,FMC_FACE_WASH_001,9.8,540,4.45
2025-05-03,FMC_FACE_WASH_001,9.74,428,4.45
2025-05-10,FMC_FACE_WASH_001,9.86,441,4.46
2025-05-17,FMC_FACE_WASH_001,9.76,391,4.47
2025-05-24,FMC_FACE_WASH_001,9.76,420,4.48
2025-05-31,FMC_FACE_WASH_001,9.9,420,4.48
2025-06-07,FMC_FACE_WASH_001,9.71,439,4.49
2025-06-14,FMC_FACE_WASH_001,9.95,389,4.5
2025-06-21,FMC_FACE_WASH_001,9.86,335,4.5
2025-06-28,FMC_FACE_WASH_001,9.86,361,4.51
2025-07-05,FMC_FACE_WASH_001,9.96,335,4.52
2025-07-12,FMC_FACE_WASH_001,10.1,315,4.52
2025-07-19,FMC_FACE_WASH_001,9.92,314,4.53
2025-07-26,FMC_FACE_WASH_001,9.97,314,4.54
2025-08-02,FMC_FACE_WASH_001,9.87,286,4.54
2025-08-09,FMC_FACE_WASH_001,9.89,590,4.55
2025-08-16,FMC_FACE_WASH_001,9.82,255,4.56
2025-08-23,FMC_FACE_WASH_001,9.91,238,4.56
2025-08-30,FMC_FACE_WASH_001,10.13,239,4.57
2025-09-06,FMC_FACE_WASH_001,10.01,224,4.58
2025-09-13,FMC_FACE_WASH_001,10.04,230,4.58
2025-09-20,FMC_FACE_WASH_001,10.1,216,4.59
2025-09-27,FMC_FACE_WASH_001,10.07,221,4.6
2025-10-04,FMC_FACE_WASH_001,10.02,217,4.6
2025-10-11,FMC_FACE_WASH_001,10.01,212,4.61
2025-10-18,FMC_FACE_WASH_001,10.02,233,4.62
2025-10-25,FMC_FACE_WASH_001,10.16,223,4.63
2025-11-01,FMC_FACE_WASH_001,10.22,238,4.63
2025-11-08,FMC_FACE_WASH_001,10.15,261,4.64
2025-11-15,FMC_FACE_WASH_001,10.3,241,4.65
2025-11-22,FMC_FACE_WASH_001,10.22,249,4.65
2025-11-29,FMC_FACE_WASH_001,10.24,287,4.66
2025-12-06,FMC_FACE_WASH_001,10.39,286,4.67
2025-12-13,FMC_FACE_WASH_001,10.32,307,4.67
2025-12-20,FMC_FACE_WASH_001,10.3,345,4.68
2025-12-27,FMC_FACE_WASH_001,10.27,334,4.69
2026-01-03,FMC_FACE_WASH_001,10.4,335,4.69
2026-01-10,FMC_FACE_WASH_001,10.48,361,4.7
2026-01-17,FMC_FACE_WASH_001,10.44,364,4.71
2026-01-24,FMC_FACE_WASH_001,10.44,343,4.71
2026-01-31,FMC_FACE_WASH_001,10.45,374,4.72
2026-02-07,FMC_FACE_WASH_001,10.49,392,4.73
2026-02-14,FMC_FACE_WASH_001,10.61,387,4.73
2026-02-21,FMC_FACE_WASH_001,10.49,425,4.74
2026-02-28,FMC_FACE_WASH_001,10.54,406,4.75
2026-03-07,FMC_FACE_WASH_001,10.47,406,4.75
2026-03-14,FMC_FACE_WASH_001,10.59,419,4.76
2026-03-21,FMC_FACE_WASH_001,10.6,432,4.77
2026-03-28,FMC_FACE_WASH_001,10.4,428,4.78
2026-04-04,FMC_FACE_WASH_001,10.7,466,4.78
2026-04-11,FMC_FACE_WASH_001,10.54,420,4.79
2026-04-18,FMC_FACE_WASH_001,10.66,430,4.8
2026-04-25,FMC_FACE_WASH_001,10.83,409,4.8
2026-05-02,FMC_FACE_WASH_001,10.74,415,4.81
2026-05-09,FMC_FACE_WASH_001,10.75,408,4.82
2026-05-16,FMC_FACE_WASH_001,10.52,390,4.82
2026-05-23,FMC_FACE_WASH_001,10.74,390,4.83
2026-05-30,FMC_FACE_WASH_001,10.82,357,4.84
2026-06-06,FMC_FACE_WASH_001,10.84,309,4.84
2026-06-13,FMC_FACE_WASH_001,10.86,305,4.85
2026-06-20,FMC_FACE_WASH_001,10.65,309,4.86
