date,cci_current,cci_baseline,google_trends_score
2024-12-28,101.4,100.0,44.9
2025-01-04,97.5,100.0,55.8
2025-01-11,101.6,100.0,49.7
2025-01-18,98.1,100.0,59.3
2025-01-25,100.0,100.0,44.6
2025-02-01,99.6,100.0,53.9
2025-02-08,100.9,100.0,52.9
2025-02-15,100.3,100.0,56.9
2025-02-22,101.0,100.0,44.3
2025-03-01,98.7,100.0,54.8
2025-03-08,99.2,100.0,48.6
2025-03-15,97.3,100.0,58.2
2025-03-22,98.4,100.0,61.8
2025-03-29,98.7,100.0,53.7
2025-04-05,100.7,100.0,58.7
2025-04-12,97.9,100.0,50.0
2025-04-19,99.6,100.0,53.5
2025-04-26,99.7,100.0,65.8
2025-05-03,101.2,100.0,51.2
2025-05-10,99.5,100.0,51.1
2025-05-17,96.0,100.0,51.0
2025-05-24,98.3,100.0,53.8
2025-05-31,101.1,100.0,53.3
2025-06-07,101.8,100.0,53.4
2025-06-14,100.0,100.0,46.2
2025-06-21,100.6,100.0,42.2
2025-06-28,98.8,100.0,54.4
2025-07-05,97.1,100.0,51.9
2025-07-12,100.2,100.0,65.5
2025-07-19,98.6,100.0,53.1
2025-07-26,99.8,100.0,52.8
2025-08-02,99.3,100.0,49.7
2025-08-09,99.2,100.0,100.0
2025-08-16,100.9,100.0,40.6
2025-08-23,99.4,100.0,44.3
2025-08-30,100.7,100.0,58.0
2025-09-06,99.2,100.0,43.1
2025-09-13,101.0,100.0,49.0
2025-09-20,101.3,100.0,47.0
2025-09-27,101.5,100.0,50.9
2025-10-04,100.8,100.0,35.7
2025-10-11,104.6,100.0,60.5
2025-10-18,101.3,100.0,48.3
2025-10-25,101.0,100.0,46.8
2025-11-01,102.2,100.0,44.7
2025-11-08,100.1,100.0,39.4
2025-11-15,100.4,100.0,45.5
2025-11-22,101.0,100.0,41.9
2025-11-29,102.2,100.0,44.5
2025-12-06,101.1,100.0,52.6
2025-12-13,100.7,100.0,63.0
2025-12-20,100.7,100.0,44.6
2025-12-27,101.1,100.0,44.4
2026-01-03,97.9,100.0,51.0
2026-01-10,99.5,100.0,46.3
2026-01-17,99.7,100.0,50.7
2026-01-24,100.7,100.0,48.1
2026-01-31,98.1,100.0,51.6
2026-02-07,99.6,100.0,57.1
2026-02-14,98.5,100.0,55.1
2026-02-21,100.4,100.0,52.7
2026-02-28,99.7,100.0,55.3
2026-03-07,101.9,100.0,52.9
2026-03-14,99.6,100.0,51.2
2026-03-21,101.4,100.0,53.6
2026-03-28,99.9,100.0,62.2
2026-04-04,100.4,100.0,53.0
2026-04-11,101.0,100.0,53.8
2026-04-18,100.9,100.0,47.3
2026-04-25,99.4,100.0,52.1
2026-05-02,101.3,100.0,54.6
2026-05-09,99.5,100.0,58.0
2026-05-16,97.6,100.0,57.1
2026-05-23,100.4,100.0,54.3
2026-05-30,102.4,100.0,48.0
2026-06-06,100.8,100.0,45.7
2026-06-13,99.0,100.0,50.2
2026-06-20,101.6,100.0,51.4
