date,cci_current,cci_baseline,google_trends_score
2024-06-22,101.5,100.0,56.5
2024-06-29,100.4,100.0,53.7
2024-07-06,100.7,100.0,48.2
2024-07-13,99.9,100.0,50.3
2024-07-20,101.6,100.0,45.3
2024-07-27,99.2,100.0,41.1
2024-08-03,98.0,100.0,48.1
2024-08-10,98.6,100.0,48.4
2024-08-17,100.3,100.0,39.0
2024-08-24,101.4,100.0,51.3
2024-08-31,101.4,100.0,41.2
2024-09-07,100.9,100.0,42.4
2024-09-14,100.7,100.0,44.9
2024-09-21,99.8,100.0,43.2
2024-09-28,95.4,100.0,47.8
2024-10-05,100.6,100.0,42.7
2024-10-12,101.4,100.0,44.7
2024-10-19,100.5,100.0,42.0
2024-10-26,101.2,100.0,47.8
2024-11-02,100.3,100.0,36.9
2024-11-09,100.5,100.0,45.2
2024-11-16,101.7,100.0,51.9
2024-11-23,102.3,100.0,45.4
2024-11-30,98.9,100.0,53.8
2024-12-07,99.5,100.0,47.5
2024-12-14,100.4,100.0,45.3
2024-12-21,100.3,100.0,49.9
2024-12-28,100.4,100.0,49.3
2025-01-04,98.0,100.0,54.6
2025-01-11,99.0,100.0,48.8
2025-01-18,98.6,100.0,44.6
2025-01-25,101.2,100.0,52.5
2025-02-01,101.9,100.0,64.6
2025-02-08,100.1,100.0,48.3
2025-02-15,103.7,100.0,51.3
2025-02-22,100.7,100.0,59.8
2025-03-01,102.9,100.0,52.1
2025-03-08,102.1,100.0,55.2
2025-03-15,98.4,100.0,55.1
2025-03-22,98.4,100.0,52.9
2025-03-29,100.1,100.0,54.3
2025-04-05,98.3,100.0,64.5
2025-04-12,99.7,100.0,51.9
2025-04-19,100.2,100.0,57.9
2025-04-26,97.5,100.0,65.4
2025-05-03,101.3,100.0,56.4
2025-05-10,101.7,100.0,51.9
2025-05-17,99.6,100.0,55.5
2025-05-24,100.4,100.0,50.4
2025-05-31,100.6,100.0,61.7
2025-06-07,100.8,100.0,49.0
2025-06-14,99.9,100.0,54.4
2025-06-21,100.5,100.0,47.9
2025-06-28,98.7,100.0,51.5
2025-07-05,98.0,100.0,46.5
2025-07-12,101.8,100.0,55.1
2025-07-19,101.4,100.0,47.3
2025-07-26,102.7,100.0,47.1
2025-08-02,100.3,100.0,46.9
2025-08-09,100.4,100.0,100.0
2025-08-16,100.4,100.0,49.6
2025-08-23,99.4,100.0,41.8
2025-08-30,99.0,100.0,49.8
2025-09-06,100.5,100.0,53.9
2025-09-13,98.5,100.0,37.9
2025-09-20,100.1,100.0,47.7
2025-09-27,98.7,100.0,44.6
2025-10-04,100.0,100.0,59.0
2025-10-11,103.1,100.0,52.4
2025-10-18,99.8,100.0,46.5
2025-10-25,98.9,100.0,50.8
2025-11-01,101.0,100.0,41.6
2025-11-08,99.1,100.0,44.4
2025-11-15,100.8,100.0,39.7
2025-11-22,100.3,100.0,47.9
2025-11-29,98.4,100.0,47.9
2025-12-06,101.4,100.0,52.7
2025-12-13,100.0,100.0,48.3
2025-12-20,100.2,100.0,48.2
2025-12-27,100.1,100.0,49.5
2026-01-03,98.9,100.0,49.7
2026-01-10,100.5,100.0,50.3
2026-01-17,100.8,100.0,49.2
2026-01-24,101.1,100.0,53.4
2026-01-31,97.1,100.0,50.2
2026-02-07,97.4,100.0,59.6
2026-02-14,102.3,100.0,51.3
2026-02-21,101.8,100.0,52.9
2026-02-28,99.0,100.0,52.4
2026-03-07,99.4,100.0,56.1
2026-03-14,102.0,100.0,53.4
2026-03-21,100.9,100.0,53.6
2026-03-28,99.8,100.0,54.6
2026-04-04,101.5,100.0,57.5
2026-04-11,99.2,100.0,56.8
2026-04-18,99.8,100.0,48.3
2026-04-25,102.2,100.0,54.9
2026-05-02,99.4,100.0,60.8
2026-05-09,101.7,100.0,55.3
2026-05-16,100.4,100.0,50.0
2026-05-23,97.2,100.0,45.4
2026-05-30,99.2,100.0,51.2
2026-06-06,100.3,100.0,48.9
2026-06-13,98.8,100.0,52.1
2026-06-20,102.0,100.0,48.0
