date,sku_id,unit_price,units_sold,cost_per_unit
2024-03-30,ELE_LAPTOP_001,1308.43,57,856.0
2024-04-06,ELE_LAPTOP_001,1311.75,60,857.44
2024-04-13,ELE_LAPTOP_001,1319.07,54,858.87
2024-04-20,ELE_LAPTOP_001,1306.73,60,860.31
2024-04-27,ELE_LAPTOP_001,1330.3,54,861.74
2024-05-04,ELE_LAPTOP_001,1317.95,55,863.18
2024-05-11,ELE_LAPTOP_001,1318.63,141,864.62
2024-05-18,ELE_LAPTOP_001,1322.02,52,866.05
2024-05-25,ELE_LAPTOP_001,1344.14,52,867.49
2024-06-01,ELE_LAPTOP_001,1326.18,56,868.92
2024-06-08,ELE_LAPTOP_001,1337.85,57,870.36
2024-06-15,ELE_LAPTOP_001,1310.53,49,871.79
2024-06-22,ELE_LAPTOP_001,1321.02,48,873.23
2024-06-29,ELE_LAPTOP_001,1345.65,53,874.67
2024-07-06,ELE_LAPTOP_001,1347.57,54,876.1
2024-07-13,ELE_LAPTOP_001,1337.89,51,877.54
2024-07-20,ELE_LAPTOP_001,1350.18,51,878.97
2024-07-27,ELE_LAPTOP_001,1352.17,48,880.41
2024-08-03,ELE_LAPTOP_001,1344.62,52,881.85
2024-08-10,ELE_LAPTOP_001,1358.28,43,883.28
2024-08-17,ELE_LAPTOP_001,1335.3,47,884.72
2024-08-24,ELE_LAPTOP_001,1382.26,44,886.15
2024-08-31,ELE_LAPTOP_001,1362.41,44,887.59
2024-09-07,ELE_LAPTOP_001,1376.48,43,889.03
2024-09-14,ELE_LAPTOP_001,1360.26,48,890.46
2024-09-21,ELE_LAPTOP_001,1368.34,42,891.9
2024-09-28,ELE_LAPTOP_001,1392.21,44,893.33
2024-10-05,ELE_LAPTOP_001,1371.45,47,894.77
2024-10-12,ELE_LAPTOP_001,1381.05,46,896.21
2024-10-19,ELE_LAPTOP_001,1385.16,41,897.64
2024-10-26,ELE_LAPTOP_001,1393.57,41,899.08
2024-11-02,ELE_LAPTOP_001,1389.77,47,900.51
2024-11-09,ELE_LAPTOP_001,1404.79,37,901.95
2024-11-16,ELE_LAPTOP_001,1403.06,43,903.38
2024-11-23,ELE_LAPTOP_001,1406.42,40,904.82
2024-11-30,ELE_LAPTOP_001,1375.94,45,906.26
2024-12-07,ELE_LAPTOP_001,1403.84,42,907.69
2024-12-14,ELE_LAPTOP_001,1404.57,44,909.13
2024-12-21,ELE_LAPTOP_001,1407.96,41,910.56
2024-12-28,ELE_LAPTOP_001,1407.93,48,912.0
2025-01-04,ELE_LAPTOP_001,1404.12,48,913.44
2025-01-11,ELE_LAPTOP_001,1410.42,45,914.87
2025-01-18,ELE_LAPTOP_001,1420.3,47,916.31
2025-01-25,ELE_LAPTOP_001,1400.36,50,917.74
2025-02-01,ELE_LAPTOP_001,1430.07,46,919.18
2025-02-08,ELE_LAPTOP_001,1419.17,49,920.62
2025-02-15,ELE_LAPTOP_001,1432.35,48,922.05
2025-02-22,ELE_LAPTOP_001,1418.2,48,923.49
2025-03-01,ELE_LAPTOP_001,1421.77,43,924.92
2025-03-08,ELE_LAPTOP_001,1443.31,45,926.36
2025-03-15,ELE_LAPTOP_001,1433.44,51,927.79
2025-03-22,ELE_LAPTOP_001,1454.88,46,929.23
2025-03-29,ELE_LAPTOP_001,1461.07,45,930.67
2025-04-05,ELE_LAPTOP_001,1436.71,49,932.1
2025-04-12,ELE_LAPTOP_001,1462.67,45,933.54
2025-04-19,ELE_LAPTOP_001,1429.73,43,934.97
2025-04-26,ELE_LAPTOP_001,1445.24,41,936.41
2025-05-03,ELE_LAPTOP_001,1465.38,50,937.85
2025-05-10,ELE_LAPTOP_001,1458.47,43,939.28
2025-05-17,ELE_LAPTOP_001,1455.05,46,940.72
2025-05-24,ELE_LAPTOP_001,1451.17,42,942.15
2025-05-31,ELE_LAPTOP_001,1474.5,43,943.59
2025-06-07,ELE_LAPTOP_001,1459.92,45,945.03
2025-06-14,ELE_LAPTOP_001,1458.59,42,946.46
2025-06-21,ELE_LAPTOP_001,1469.35,38,947.9
2025-06-28,ELE_LAPTOP_001,1494.28,36,949.33
2025-07-05,ELE_LAPTOP_001,1488.14,35,950.77
2025-07-12,ELE_LAPTOP_001,1481.47,37,952.21
2025-07-19,ELE_LAPTOP_001,1482.44,36,953.64
2025-07-26,ELE_LAPTOP_001,1475.59,38,955.08
2025-08-02,ELE_LAPTOP_001,1490.18,37,956.51
2025-08-09,ELE_LAPTOP_001,1490.88,79,957.95
2025-08-16,ELE_LAPTOP_001,1499.57,35,959.38
2025-08-23,ELE_LAPTOP_001,1488.29,36,960.82
2025-08-30,ELE_LAPTOP_001,1516.57,35,962.26
2025-09-06,ELE_LAPTOP_001,1501.11,33,963.69
2025-09-13,ELE_LAPTOP_001,1499.9,35,965.13
2025-09-20,ELE_LAPTOP_001,1506.4,31,966.56
2025-09-27,ELE_LAPTOP_001,1516.52,31,968.0
2025-10-04,ELE_LAPTOP_001,1537.5,34,969.44
2025-10-11,ELE_LAPTOP_001,1532.13,28,970.87
2025-10-18,ELE_LAPTOP_001,1507.03,33,972.31
2025-10-25,ELE_LAPTOP_001,1536.41,32,973.74
2025-11-01,ELE_LAPTOP_001,1531.08,36,975.18
2025-11-08,ELE_LAPTOP_001,1532.41,34,976.62
2025-11-15,ELE_LAPTOP_001,1507.14,35,978.05
2025-11-22,ELE_LAPTOP_001,1543.34,32,979.49
2025-11-29,ELE_LAPTOP_001,1535.39,34,980.92
2025-12-06,ELE_LAPTOP_001,1551.12,32,982.36
2025-12-13,ELE_LAPTOP_001,1552.26,34,983.79
2025-12-20,ELE_LAPTOP_001,1553.06,32,985.23
2025-12-27,ELE_LAPTOP_001,1545.71,37,986.67
2026-01-03,ELE_LAPTOP_001,1548.74,34,988.1
2026-01-10,ELE_LAPTOP_001,1548.68,30,989.54
2026-01-17,ELE_LAPTOP_001,1560.93,36,990.97
2026-01-24,ELE_LAPTOP_001,1565.54,35,992.41
2026-01-31,ELE_LAPTOP_001,1570.34,36,993.85
2026-02-07,ELE_LAPTOP_001,1572.6,37,995.28
2026-02-14,ELE_LAPTOP_001,1578.1,32,996.72
2026-02-21,ELE_LAPTOP_001,1606.98,35,998.15
2026-02-28,ELE_LAPTOP_001,1565.96,38,999.59
2026-03-07,ELE_LAPTOP_001,1566.08,38,1001.03
2026-03-14,ELE_LAPTOP_001,1568.73,38,1002.46
2026-03-21,ELE_LAPTOP_001,1583.8,36,1003.9
2026-03-28,ELE_LAPTOP_001,1575.93,36,1005.33
2026-04-04,ELE_LAPTOP_001,1577.92,38,1006.77
2026-04-11,ELE_LAPTOP_001,1592.93,34,1008.21
2026-04-18,ELE_LAPTOP_001,1586.43,34,1009.64
2026-04-25,ELE_LAPTOP_001,1612.83,33,1011.08
2026-05-02,ELE_LAPTOP_001,1595.27,36,1012.51
2026-05-09,ELE_LAPTOP_001,1591.79,33,1013.95
2026-05-16,ELE_LAPTOP_001,1607.47,33,1015.38
2026-05-23,ELE_LAPTOP_001,1603.01,32,1016.82
2026-05-30,ELE_LAPTOP_001,1617.13,36,1018.26
2026-06-06,ELE_LAPTOP_001,1590.37,31,1019.69
2026-06-13,ELE_LAPTOP_001,1601.36,30,1021.13
2026-06-20,ELE_LAPTOP_001,1634.64,30,1022.56
