date,comp_price_avg,comp_price_min,comp_price_max
2026-03-14,5.0,4.75,5.25
2026-03-21,5.09,4.84,5.34
2026-03-28,4.86,4.62,5.1000000000000005
2026-04-04,4.96,4.71,5.21
2026-04-11,5.03,4.78,5.28
2026-04-18,4.7,4.46,4.94
2026-04-25,4.91,4.66,5.16
2026-05-02,4.73,4.49,4.970000000000001
2026-05-09,5.01,4.76,5.26
2026-05-16,4.81,4.569999999999999,5.05
2026-05-23,4.7,4.46,4.94
2026-05-30,4.91,4.66,5.16
2026-06-06,4.64,4.409999999999999,4.87
2026-06-13,4.96,4.71,5.21
2026-06-20,4.77,4.529999999999999,5.01
