date,cci_current,cci_baseline,google_trends_score
2025-12-13,99.1,100.0,49.5
2025-12-20,98.9,100.0,46.1
2025-12-27,98.6,100.0,48.2
2026-01-03,99.2,100.0,53.5
2026-01-10,99.0,100.0,54.6
2026-01-17,101.4,100.0,59.3
2026-01-24,99.5,100.0,69.5
2026-01-31,100.3,100.0,56.6
2026-02-07,99.8,100.0,66.8
2026-02-14,99.6,100.0,67.7
2026-02-21,98.0,100.0,74.9
2026-02-28,101.6,100.0,72.2
2026-03-07,101.1,100.0,65.3
2026-03-14,101.2,100.0,69.8
2026-03-21,103.4,100.0,71.3
2026-03-28,100.6,100.0,80.7
2026-04-04,97.1,100.0,70.3
2026-04-11,99.7,100.0,75.4
2026-04-18,101.0,100.0,67.0
2026-04-25,101.6,100.0,76.7
2026-05-02,103.4,100.0,75.6
2026-05-09,100.1,100.0,65.5
2026-05-16,101.4,100.0,69.9
2026-05-23,98.6,100.0,64.6
2026-05-30,102.6,100.0,58.1
2026-06-06,97.9,100.0,44.9
2026-06-13,99.4,100.0,56.8
2026-06-20,97.4,100.0,52.3
