date,cci_current,cci_baseline,google_trends_score
2024-10-26,99.2,100.0,17.5
2024-11-02,100.1,100.0,25.8
2024-11-09,99.6,100.0,22.3
2024-11-16,102.0,100.0,21.1
2024-11-23,99.6,100.0,29.5
2024-11-30,98.5,100.0,42.6
2024-12-07,102.4,100.0,37.0
2024-12-14,98.7,100.0,41.5
2024-12-21,99.7,100.0,47.3
2024-12-28,98.7,100.0,52.2
2025-01-04,98.8,100.0,59.9
2025-01-11,98.8,100.0,69.8
2025-01-18,98.2,100.0,65.7
2025-01-25,101.2,100.0,79.1
2025-02-01,101.0,100.0,69.1
2025-02-08,100.1,100.0,72.2
2025-02-15,102.8,100.0,70.9
2025-02-22,100.5,100.0,83.0
2025-03-01,99.8,100.0,69.5
2025-03-08,102.4,100.0,86.7
2025-03-15,100.9,100.0,94.1
2025-03-22,100.3,100.0,78.4
2025-03-29,97.2,100.0,80.6
2025-04-05,98.4,100.0,86.2
2025-04-12,101.2,100.0,86.9
2025-04-19,100.4,100.0,78.1
2025-04-26,97.3,100.0,86.7
2025-05-03,102.1,100.0,82.1
2025-05-10,101.2,100.0,70.9
2025-05-17,98.3,100.0,64.3
2025-05-24,98.0,100.0,67.4
2025-05-31,97.9,100.0,66.0
2025-06-07,99.7,100.0,56.8
2025-06-14,98.2,100.0,61.5
2025-06-21,97.7,100.0,58.9
2025-06-28,101.9,100.0,58.3
2025-07-05,101.0,100.0,55.4
2025-07-12,100.2,100.0,44.8
2025-07-19,98.7,100.0,46.0
2025-07-26,102.4,100.0,30.3
2025-08-02,100.0,100.0,32.0
2025-08-09,99.0,100.0,100.0
2025-08-16,102.0,100.0,19.1
2025-08-23,102.9,100.0,18.7
2025-08-30,102.3,100.0,18.2
2025-09-06,98.4,100.0,11.0
2025-09-13,99.1,100.0,9.7
2025-09-20,101.1,100.0,17.1
2025-09-27,99.6,100.0,15.3
2025-10-04,101.6,100.0,12.3
2025-10-11,102.0,100.0,26.1
2025-10-18,100.7,100.0,26.6
2025-10-25,102.1,100.0,19.0
2025-11-01,99.8,100.0,20.8
2025-11-08,99.7,100.0,24.4
2025-11-15,101.8,100.0,29.1
2025-11-22,99.2,100.0,26.5
2025-11-29,100.4,100.0,31.0
2025-12-06,99.0,100.0,33.9
2025-12-13,98.9,100.0,36.8
2025-12-20,103.9,100.0,58.4
2025-12-27,100.4,100.0,49.2
2026-01-03,99.4,100.0,54.4
2026-01-10,101.4,100.0,63.2
2026-01-17,100.9,100.0,50.5
2026-01-24,100.3,100.0,73.8
2026-01-31,101.0,100.0,64.8
2026-02-07,100.6,100.0,69.9
2026-02-14,99.5,100.0,75.5
2026-02-21,100.2,100.0,80.8
2026-02-28,101.0,100.0,83.3
2026-03-07,101.6,100.0,91.6
2026-03-14,101.9,100.0,76.2
2026-03-21,100.4,100.0,87.6
2026-03-28,98.9,100.0,71.2
2026-04-04,101.6,100.0,89.2
2026-04-11,101.7,100.0,81.8
2026-04-18,101.0,100.0,75.6
2026-04-25,100.7,100.0,78.2
2026-05-02,101.5,100.0,78.9
2026-05-09,104.6,100.0,77.4
2026-05-16,98.6,100.0,72.2
2026-05-23,97.9,100.0,71.5
2026-05-30,100.7,100.0,74.4
2026-06-06,100.4,100.0,67.5
2026-06-13,101.6,100.0,51.7
2026-06-20,101.0,100.0,52.9
