date,cci_current,cci_baseline,google_trends_score
2025-10-04,99.8,100.0,20.0
2025-10-11,99.2,100.0,38.2
2025-10-18,98.5,100.0,39.4
2025-10-25,99.3,100.0,28.1
2025-11-01,100.1,100.0,26.4
2025-11-08,103.0,100.0,37.7
2025-11-15,99.2,100.0,32.8
2025-11-22,102.1,100.0,46.4
2025-11-29,101.8,100.0,32.0
2025-12-06,100.8,100.0,49.6
2025-12-13,98.7,100.0,50.0
2025-12-20,98.6,100.0,41.9
2025-12-27,100.8,100.0,54.2
2026-01-03,99.9,100.0,50.7
2026-01-10,98.5,100.0,52.5
2026-01-17,98.4,100.0,59.7
2026-01-24,101.6,100.0,62.3
2026-01-31,100.1,100.0,62.1
2026-02-07,100.3,100.0,60.2
2026-02-14,103.2,100.0,66.7
2026-02-21,98.5,100.0,65.4
2026-02-28,101.8,100.0,68.6
2026-03-07,100.0,100.0,71.3
2026-03-14,99.4,100.0,64.6
2026-03-21,104.1,100.0,71.6
2026-03-28,102.1,100.0,64.1
2026-04-04,100.2,100.0,70.2
2026-04-11,98.1,100.0,78.0
2026-04-18,99.2,100.0,68.8
2026-04-25,97.6,100.0,67.5
2026-05-02,100.4,100.0,58.8
2026-05-09,99.1,100.0,61.9
2026-05-16,100.5,100.0,50.1
2026-05-23,99.3,100.0,59.0
2026-05-30,101.6,100.0,48.9
2026-06-06,100.4,100.0,57.8
2026-06-13,98.4,100.0,55.2
2026-06-20,102.1,100.0,48.8
