date,cci_current,cci_baseline,google_trends_score
2025-09-06,101.2,100.0,47.2
2025-09-13,98.6,100.0,43.6
2025-09-20,100.1,100.0,46.4
2025-09-27,100.1,100.0,44.5
2025-10-04,100.6,100.0,41.6
2025-10-11,99.8,100.0,45.9
2025-10-18,100.3,100.0,44.4
2025-10-25,97.7,100.0,53.6
2025-11-01,98.7,100.0,44.5
2025-11-08,100.8,100.0,52.1
2025-11-15,99.5,100.0,53.7
2025-11-22,97.5,100.0,51.5
2025-11-29,98.9,100.0,48.1
2025-12-06,99.1,100.0,45.6
2025-12-13,96.9,100.0,56.0
2025-12-20,99.2,100.0,49.2
2025-12-27,99.0,100.0,46.6
2026-01-03,100.3,100.0,44.0
2026-01-10,103.5,100.0,43.9
2026-01-17,99.4,100.0,53.6
2026-01-24,99.4,100.0,45.5
2026-01-31,98.4,100.0,45.9
2026-02-07,99.2,100.0,49.7
2026-02-14,99.6,100.0,57.9
2026-02-21,99.1,100.0,46.6
2026-02-28,101.5,100.0,48.2
2026-03-07,98.1,100.0,48.8
2026-03-14,99.0,100.0,46.4
2026-03-21,100.0,100.0,53.9
2026-03-28,96.3,100.0,60.1
2026-04-04,100.5,100.0,56.2
2026-04-11,97.3,100.0,59.2
2026-04-18,101.9,100.0,51.5
2026-04-25,99.9,100.0,47.8
2026-05-02,102.4,100.0,45.0
2026-05-09,101.6,100.0,49.5
2026-05-16,99.4,100.0,43.7
2026-05-23,100.7,100.0,44.9
2026-05-30,100.0,100.0,49.2
2026-06-06,102.7,100.0,50.9
2026-06-13,97.3,100.0,49.8
2026-06-20,98.9,100.0,47.2
