date,cci_current,cci_baseline,google_trends_score
2025-12-20,99.5,100.0,51.5
2025-12-27,100.7,100.0,46.4
2026-01-03,98.5,100.0,45.8
2026-01-10,102.3,100.0,58.5
2026-01-17,98.3,100.0,59.0
2026-01-24,98.6,100.0,64.0
2026-01-31,99.7,100.0,57.8
2026-02-07,98.2,100.0,65.0
2026-02-14,99.3,100.0,57.6
2026-02-21,102.5,100.0,55.6
2026-02-28,102.0,100.0,66.5
2026-03-07,98.4,100.0,57.7
2026-03-14,99.8,100.0,60.8
2026-03-21,101.9,100.0,71.5
2026-03-28,101.5,100.0,59.0
2026-04-04,101.6,100.0,60.4
2026-04-11,99.6,100.0,61.3
2026-04-18,99.9,100.0,58.9
2026-04-25,97.8,100.0,56.9
2026-05-02,100.9,100.0,69.1
2026-05-09,102.2,100.0,61.9
2026-05-16,99.7,100.0,61.0
2026-05-23,99.3,100.0,65.9
2026-05-30,100.0,100.0,50.7
2026-06-06,100.1,100.0,66.2
2026-06-13,98.1,100.0,47.5
2026-06-20,99.3,100.0,52.8
