date,sku_id,unit_price,units_sold,cost_per_unit
2024-12-07,ELE_MOBILE_PHONE_001,799.03,169,500.0
2024-12-14,ELE_MOBILE_PHONE_001,656.0,343,500.0
2024-12-21,ELE_MOBILE_PHONE_001,758.56,10,500.0
2024-12-28,ELE_MOBILE_PHONE_001,785.17,164,500.0
2025-01-04,ELE_MOBILE_PHONE_001,791.64,182,500.0
2025-01-11,ELE_MOBILE_PHONE_001,656.0,399,500.0
2025-01-18,ELE_MOBILE_PHONE_001,784.63,10,500.0
2025-01-25,ELE_MOBILE_PHONE_001,788.93,170,500.0
2025-02-01,ELE_MOBILE_PHONE_001,797.4,194,500.0
2025-02-08,ELE_MOBILE_PHONE_001,656.0,444,500.0
2025-02-15,ELE_MOBILE_PHONE_001,777.09,10,500.0
2025-02-22,ELE_MOBILE_PHONE_001,856.11,146,500.0
2025-03-01,ELE_MOBILE_PHONE_001,782.98,214,500.0
2025-03-08,ELE_MOBILE_PHONE_001,656.0,32,500.0
2025-03-15,ELE_MOBILE_PHONE_001,794.49,190,500.0
2025-03-22,ELE_MOBILE_PHONE_001,790.82,219,500.0
2025-03-29,ELE_MOBILE_PHONE_001,780.72,10,500.0
2025-04-05,ELE_MOBILE_PHONE_001,656.0,445,500.0
2025-04-12,ELE_MOBILE_PHONE_001,825.55,10,500.0
2025-04-19,ELE_MOBILE_PHONE_001,791.66,192,500.0
2025-04-26,ELE_MOBILE_PHONE_001,797.45,196,500.0
2025-05-03,ELE_MOBILE_PHONE_001,656.0,41,500.0
2025-05-10,ELE_MOBILE_PHONE_001,803.86,163,500.0
2025-05-17,ELE_MOBILE_PHONE_001,809.02,212,500.0
2025-05-24,ELE_MOBILE_PHONE_001,789.54,197,500.0
2025-05-31,ELE_MOBILE_PHONE_001,656.0,26,500.0
2025-06-07,ELE_MOBILE_PHONE_001,778.63,182,500.0
2025-06-14,ELE_MOBILE_PHONE_001,812.81,162,500.0
2025-06-21,ELE_MOBILE_PHONE_001,809.89,175,500.0
2025-06-28,ELE_MOBILE_PHONE_001,656.0,52,500.0
2025-07-05,ELE_MOBILE_PHONE_001,757.1,170,500.0
2025-07-12,ELE_MOBILE_PHONE_001,814.79,154,500.0
2025-07-19,ELE_MOBILE_PHONE_001,787.89,171,500.0
2025-07-26,ELE_MOBILE_PHONE_001,656.0,335,500.0
2025-08-02,ELE_MOBILE_PHONE_001,794.41,10,500.0
2025-08-09,ELE_MOBILE_PHONE_001,812.68,328,500.0
2025-08-16,ELE_MOBILE_PHONE_001,785.45,10,500.0
2025-08-23,ELE_MOBILE_PHONE_001,656.0,300,500.0
2025-08-30,ELE_MOBILE_PHONE_001,816.82,11,500.0
2025-09-06,ELE_MOBILE_PHONE_001,810.8,118,500.0
2025-09-13,ELE_MOBILE_PHONE_001,803.19,123,500.0
2025-09-20,ELE_MOBILE_PHONE_001,656.0,267,500.0
2025-09-27,ELE_MOBILE_PHONE_001,779.15,155,500.0
2025-10-04,ELE_MOBILE_PHONE_001,782.34,150,500.0
2025-10-11,ELE_MOBILE_PHONE_001,780.08,62,500.0
2025-10-18,ELE_MOBILE_PHONE_001,656.0,312,500.0
2025-10-25,ELE_MOBILE_PHONE_001,800.07,10,500.0
2025-11-01,ELE_MOBILE_PHONE_001,808.39,148,500.0
2025-11-08,ELE_MOBILE_PHONE_001,825.24,131,500.0
2025-11-15,ELE_MOBILE_PHONE_001,656.0,307,500.0
2025-11-22,ELE_MOBILE_PHONE_001,802.66,35,500.0
2025-11-29,ELE_MOBILE_PHONE_001,793.61,150,500.0
2025-12-06,ELE_MOBILE_PHONE_001,807.13,144,500.0
2025-12-13,ELE_MOBILE_PHONE_001,656.0,286,500.0
2025-12-20,ELE_MOBILE_PHONE_001,772.79,10,500.0
2025-12-27,ELE_MOBILE_PHONE_001,791.64,158,500.0
2026-01-03,ELE_MOBILE_PHONE_001,788.85,162,500.0
2026-01-10,ELE_MOBILE_PHONE_001,656.0,343,500.0
2026-01-17,ELE_MOBILE_PHONE_001,808.67,15,500.0
2026-01-24,ELE_MOBILE_PHONE_001,839.97,163,500.0
2026-01-31,ELE_MOBILE_PHONE_001,798.44,182,500.0
2026-02-07,ELE_MOBILE_PHONE_001,656.0,409,500.0
2026-02-14,ELE_MOBILE_PHONE_001,774.97,10,500.0
2026-02-21,ELE_MOBILE_PHONE_001,850.03,174,500.0
2026-02-28,ELE_MOBILE_PHONE_001,787.62,200,500.0
2026-03-07,ELE_MOBILE_PHONE_001,656.0,36,500.0
2026-03-14,ELE_MOBILE_PHONE_001,791.1,217,500.0
2026-03-21,ELE_MOBILE_PHONE_001,832.48,190,500.0
2026-03-28,ELE_MOBILE_PHONE_001,800.42,39,500.0
2026-04-04,ELE_MOBILE_PHONE_001,656.0,379,500.0
2026-04-11,ELE_MOBILE_PHONE_001,813.47,10,500.0
2026-04-18,ELE_MOBILE_PHONE_001,800.29,168,500.0
2026-04-25,ELE_MOBILE_PHONE_001,785.99,209,500.0
2026-05-02,ELE_MOBILE_PHONE_001,656.0,440,500.0
2026-05-09,ELE_MOBILE_PHONE_001,758.93,10,500.0
2026-05-16,ELE_MOBILE_PHONE_001,793.28,166,500.0
2026-05-23,ELE_MOBILE_PHONE_001,795.75,185,500.0
2026-05-30,ELE_MOBILE_PHONE_001,656.0,391,500.0
2026-06-06,ELE_MOBILE_PHONE_001,787.78,10,500.0
2026-06-13,ELE_MOBILE_PHONE_001,801.41,157,500.0
2026-06-20,ELE_MOBILE_PHONE_001,764.84,194,500.0
