date,cci_current,cci_baseline,google_trends_score
2026-01-17,99.4,100.0,45.6
2026-01-24,98.6,100.0,56.5
2026-01-31,99.5,100.0,61.9
2026-02-07,101.5,100.0,54.2
2026-02-14,100.3,100.0,55.7
2026-02-21,99.5,100.0,63.0
2026-02-28,103.0,100.0,59.9
2026-03-07,98.8,100.0,53.9
2026-03-14,100.9,100.0,58.5
2026-03-21,100.1,100.0,56.0
2026-03-28,99.6,100.0,58.0
2026-04-04,100.3,100.0,50.1
2026-04-11,99.7,100.0,62.5
2026-04-18,100.9,100.0,69.1
2026-04-25,102.2,100.0,57.5
2026-05-02,100.0,100.0,58.6
2026-05-09,99.4,100.0,59.9
2026-05-16,99.7,100.0,58.8
2026-05-23,99.5,100.0,56.7
2026-05-30,100.4,100.0,65.6
2026-06-06,99.9,100.0,57.6
2026-06-13,98.9,100.0,61.3
2026-06-20,101.2,100.0,45.0
