date,sku_id,unit_price,units_sold,cost_per_unit
2025-10-04,FMC_GHEVAR_001,15.45,210,6.0
2025-10-11,FMC_GHEVAR_001,15.53,219,6.0
2025-10-18,FMC_GHEVAR_001,16.01,216,6.0
2025-10-25,FMC_GHEVAR_001,16.45,208,6.0
2025-11-01,FMC_GHEVAR_001,16.52,187,6.0
2025-11-08,FMC_GHEVAR_001,16.87,195,6.0
2025-11-15,FMC_GHEVAR_001,16.83,209,6.0
2025-11-22,FMC_GHEVAR_001,17.45,221,6.0
2025-11-29,FMC_GHEVAR_001,17.04,202,6.0
2025-12-06,FMC_GHEVAR_001,17.22,208,6.0
2025-12-13,FMC_GHEVAR_001,17.17,210,6.0
2025-12-20,FMC_GHEVAR_001,17.19,213,6.0
2025-12-27,FMC_GHEVAR_001,16.84,207,6.0
2026-01-03,FMC_GHEVAR_001,16.88,203,6.0
2026-01-10,FMC_GHEVAR_001,16.59,223,6.0
2026-01-17,FMC_GHEVAR_001,16.09,213,6.0
2026-01-24,FMC_GHEVAR_001,15.9,227,6.0
2026-01-31,FMC_GHEVAR_001,15.54,235,6.0
2026-02-07,FMC_GHEVAR_001,15.13,232,6.0
2026-02-14,FMC_GHEVAR_001,15.0,234,6.0
2026-02-21,FMC_GHEVAR_001,14.66,222,6.0
2026-02-28,FMC_GHEVAR_001,14.12,237,6.0
2026-03-07,FMC_GHEVAR_001,13.89,247,6.0
2026-03-14,FMC_GHEVAR_001,13.62,275,6.0
2026-03-21,FMC_GHEVAR_001,13.11,278,6.0
2026-03-28,FMC_GHEVAR_001,12.85,262,6.0
2026-04-04,FMC_GHEVAR_001,12.91,242,6.0
2026-04-11,FMC_GHEVAR_001,12.76,270,6.0
2026-04-18,FMC_GHEVAR_001,12.79,283,6.0
2026-04-25,FMC_GHEVAR_001,12.78,298,6.0
2026-05-02,FMC_GHEVAR_001,12.84,269,6.0
2026-05-09,FMC_GHEVAR_001,13.19,229,6.0
2026-05-16,FMC_GHEVAR_001,13.08,267,6.0
2026-05-23,FMC_GHEVAR_001,13.35,229,6.0
2026-05-30,FMC_GHEVAR_001,13.83,246,6.0
2026-06-06,FMC_GHEVAR_001,13.6,259,6.0
2026-06-13,FMC_GHEVAR_001,14.33,224,6.0
2026-06-20,FMC_GHEVAR_001,14.74,233,6.0
