date,cci_current,cci_baseline,google_trends_score
2025-07-05,115.8,100.0,100.0
2025-07-12,117.8,100.0,100.0
2025-07-19,115.7,100.0,100.0
2025-07-26,114.6,100.0,100.0
2025-08-02,116.0,100.0,100.0
2025-08-09,116.5,100.0,100.0
2025-08-16,114.4,100.0,100.0
2025-08-23,114.9,100.0,100.0
2025-08-30,113.9,100.0,100.0
2025-09-06,114.2,100.0,45.9
2025-09-13,116.4,100.0,33.9
2025-09-20,114.3,100.0,30.2
2025-09-27,115.0,100.0,48.1
2025-10-04,114.5,100.0,16.5
2025-10-11,113.3,100.0,5.9
2025-10-18,114.3,100.0,11.1
2025-10-25,113.7,100.0,15.2
2025-11-01,113.8,100.0,16.9
2025-11-08,114.9,100.0,29.4
2025-11-15,114.8,100.0,20.4
2025-11-22,115.3,100.0,19.3
2025-11-29,116.5,100.0,30.9
2025-12-06,114.7,100.0,17.8
2025-12-13,111.5,100.0,36.0
2025-12-20,115.6,100.0,17.7
2025-12-27,113.5,100.0,4.2
2026-01-03,116.3,100.0,25.1
2026-01-10,114.8,100.0,9.6
2026-01-17,114.5,100.0,31.4
2026-01-24,115.5,100.0,34.7
2026-01-31,117.1,100.0,13.8
2026-02-07,116.0,100.0,22.5
2026-02-14,114.0,100.0,22.4
2026-02-21,114.5,100.0,29.7
2026-02-28,114.8,100.0,25.2
2026-03-07,114.2,100.0,16.6
2026-03-14,115.2,100.0,14.7
2026-03-21,115.0,100.0,20.6
2026-03-28,114.1,100.0,13.7
2026-04-04,114.6,100.0,41.8
2026-04-11,114.8,100.0,15.7
2026-04-18,116.3,100.0,15.4
2026-04-25,116.4,100.0,1.1
2026-05-02,115.6,100.0,19.3
2026-05-09,114.3,100.0,21.0
2026-05-16,115.3,100.0,6.4
2026-05-23,115.4,100.0,21.7
2026-05-30,115.4,100.0,33.1
2026-06-06,115.3,100.0,19.6
2026-06-13,114.5,100.0,28.3
2026-06-20,114.9,100.0,34.2
