date,comp_price_avg,comp_price_min,comp_price_max
2026-04-11,6.63,6.3,6.96
2026-04-18,6.58,6.25,6.91
2026-04-25,6.73,6.390000000000001,7.07
2026-05-02,6.74,6.4,7.08
2026-05-09,6.55,6.22,6.88
2026-05-16,6.61,6.28,6.94
2026-05-23,6.68,6.35,7.01
2026-05-30,6.57,6.24,6.9
2026-06-06,6.55,6.22,6.88
2026-06-13,6.36,6.04,6.680000000000001
2026-06-20,6.33,6.01,6.65
