date,sku_id,unit_price,units_sold,cost_per_unit
2025-09-13,FMC_SHAMPOO_001,5.78,458,2.8
2025-09-20,FMC_SHAMPOO_001,5.82,445,2.8
2025-09-27,FMC_SHAMPOO_001,5.9,484,2.8
2025-10-04,FMC_SHAMPOO_001,6.13,413,2.8
2025-10-11,FMC_SHAMPOO_001,6.21,424,2.8
2025-10-18,FMC_SHAMPOO_001,6.37,423,2.8
2025-10-25,FMC_SHAMPOO_001,6.5,433,2.8
2025-11-01,FMC_SHAMPOO_001,6.63,404,2.8
2025-11-08,FMC_SHAMPOO_001,6.74,461,2.8
2025-11-15,FMC_SHAMPOO_001,6.75,410,2.8
2025-11-22,FMC_SHAMPOO_001,6.8,458,2.8
2025-11-29,FMC_SHAMPOO_001,6.81,472,2.8
2025-12-06,FMC_SHAMPOO_001,6.82,525,2.8
2025-12-13,FMC_SHAMPOO_001,6.93,519,2.8
2025-12-20,FMC_SHAMPOO_001,6.71,513,2.8
2025-12-27,FMC_SHAMPOO_001,6.71,553,2.8
2026-01-03,FMC_SHAMPOO_001,6.7,571,2.8
2026-01-10,FMC_SHAMPOO_001,6.65,577,2.8
2026-01-17,FMC_SHAMPOO_001,6.48,597,2.8
2026-01-24,FMC_SHAMPOO_001,6.37,641,2.8
2026-01-31,FMC_SHAMPOO_001,6.18,652,2.8
2026-02-07,FMC_SHAMPOO_001,6.01,729,2.8
2026-02-14,FMC_SHAMPOO_001,5.98,734,2.8
2026-02-21,FMC_SHAMPOO_001,5.8,737,2.8
2026-02-28,FMC_SHAMPOO_001,5.61,772,2.8
2026-03-07,FMC_SHAMPOO_001,5.57,812,2.8
2026-03-14,FMC_SHAMPOO_001,5.36,887,2.8
2026-03-21,FMC_SHAMPOO_001,5.41,778,2.8
2026-03-28,FMC_SHAMPOO_001,5.13,827,2.8
2026-04-04,FMC_SHAMPOO_001,5.24,890,2.8
2026-04-11,FMC_SHAMPOO_001,5.13,897,2.8
2026-04-18,FMC_SHAMPOO_001,5.16,918,2.8
2026-04-25,FMC_SHAMPOO_001,5.08,840,2.8
2026-05-02,FMC_SHAMPOO_001,5.2,765,2.8
2026-05-09,FMC_SHAMPOO_001,5.13,903,2.8
2026-05-16,FMC_SHAMPOO_001,5.27,789,2.8
2026-05-23,FMC_SHAMPOO_001,5.38,749,2.8
2026-05-30,FMC_SHAMPOO_001,5.47,736,2.8
2026-06-06,FMC_SHAMPOO_001,5.56,637,2.8
2026-06-13,FMC_SHAMPOO_001,5.68,696,2.8
2026-06-20,FMC_SHAMPOO_001,5.89,612,2.8
