date,cci_current,cci_baseline,google_trends_score
2025-09-06,100.6,100.0,34.2
2025-09-13,99.9,100.0,41.0
2025-09-20,98.3,100.0,39.6
2025-09-27,98.6,100.0,31.9
2025-10-04,98.5,100.0,39.2
2025-10-11,101.0,100.0,47.2
2025-10-18,102.6,100.0,44.4
2025-10-25,98.6,100.0,36.5
2025-11-01,98.9,100.0,40.8
2025-11-08,100.0,100.0,41.0
2025-11-15,98.3,100.0,39.1
2025-11-22,98.8,100.0,45.4
2025-11-29,99.7,100.0,42.1
2025-12-06,97.8,100.0,49.1
2025-12-13,100.9,100.0,49.3
2025-12-20,102.8,100.0,49.8
2025-12-27,101.7,100.0,51.5
2026-01-03,102.8,100.0,53.3
2026-01-10,101.5,100.0,50.7
2026-01-17,100.4,100.0,57.7
2026-01-24,101.2,100.0,48.4
2026-01-31,99.3,100.0,56.1
2026-02-07,99.0,100.0,60.1
2026-02-14,101.6,100.0,53.6
2026-02-21,100.9,100.0,61.8
2026-02-28,98.2,100.0,67.1
2026-03-07,98.9,100.0,58.3
2026-03-14,102.9,100.0,55.4
2026-03-21,102.1,100.0,62.2
2026-03-28,98.3,100.0,63.5
2026-04-04,98.9,100.0,57.2
2026-04-11,101.1,100.0,55.5
2026-04-18,99.2,100.0,59.4
2026-04-25,98.6,100.0,58.4
2026-05-02,96.8,100.0,51.6
2026-05-09,96.2,100.0,57.6
2026-05-16,101.9,100.0,58.8
2026-05-23,100.5,100.0,57.2
2026-05-30,102.7,100.0,50.2
2026-06-06,99.1,100.0,59.6
2026-06-13,101.6,100.0,49.3
2026-06-20,100.9,100.0,45.7
