date,sku_id,unit_price,units_sold,cost_per_unit
2024-03-16,FMC_SHAMPOO_001,6.54,678,2.99
2024-03-23,FMC_SHAMPOO_001,6.39,715,2.99
2024-03-30,FMC_SHAMPOO_001,6.43,664,3.0
2024-04-06,FMC_SHAMPOO_001,6.61,697,3.0
2024-04-13,FMC_SHAMPOO_001,6.49,651,3.01
2024-04-20,FMC_SHAMPOO_001,6.6,718,3.01
2024-04-27,FMC_SHAMPOO_001,6.58,681,3.02
2024-05-04,FMC_SHAMPOO_001,6.56,660,3.02
2024-05-11,FMC_SHAMPOO_001,6.59,1636,3.03
2024-05-18,FMC_SHAMPOO_001,6.58,690,3.03
2024-05-25,FMC_SHAMPOO_001,6.63,671,3.04
2024-06-01,FMC_SHAMPOO_001,6.57,581,3.04
2024-06-08,FMC_SHAMPOO_001,6.71,601,3.05
2024-06-15,FMC_SHAMPOO_001,6.67,583,3.05
2024-06-22,FMC_SHAMPOO_001,6.73,561,3.06
2024-06-29,FMC_SHAMPOO_001,6.69,497,3.06
2024-07-06,FMC_SHAMPOO_001,6.72,521,3.07
2024-07-13,FMC_SHAMPOO_001,6.66,479,3.07
2024-07-20,FMC_SHAMPOO_001,6.84,465,3.08
2024-07-27,FMC_SHAMPOO_001,6.77,462,3.08
2024-08-03,FMC_SHAMPOO_001,6.83,458,3.09
2024-08-10,FMC_SHAMPOO_001,6.77,471,3.09
2024-08-17,FMC_SHAMPOO_001,6.87,443,3.1
2024-08-24,FMC_SHAMPOO_001,6.76,433,3.1
2024-08-31,FMC_SHAMPOO_001,6.76,407,3.11
2024-09-07,FMC_SHAMPOO_001,6.77,412,3.11
2024-09-14,FMC_SHAMPOO_001,6.84,384,3.12
2024-09-21,FMC_SHAMPOO_001,6.77,377,3.12
2024-09-28,FMC_SHAMPOO_001,6.9,387,3.13
2024-10-05,FMC_SHAMPOO_001,6.96,441,3.13
2024-10-12,FMC_SHAMPOO_001,6.94,396,3.14
2024-10-19,FMC_SHAMPOO_001,6.99,386,3.14
2024-10-26,FMC_SHAMPOO_001,6.99,409,3.15
2024-11-02,FMC_SHAMPOO_001,6.93,429,3.15
2024-11-09,FMC_SHAMPOO_001,7.03,392,3.16
2024-11-16,FMC_SHAMPOO_001,6.96,443,3.16
2024-11-23,FMC_SHAMPOO_001,7.02,453,3.17
2024-11-30,FMC_SHAMPOO_001,7.0,473,3.17
2024-12-07,FMC_SHAMPOO_001,7.07,411,3.18
2024-12-14,FMC_SHAMPOO_001,7.09,487,3.18
2024-12-21,FMC_SHAMPOO_001,6.95,449,3.19
2024-12-28,FMC_SHAMPOO_001,7.04,491,3.19
2025-01-04,FMC_SHAMPOO_001,7.08,511,3.2
2025-01-11,FMC_SHAMPOO_001,7.02,538,3.2
2025-01-18,FMC_SHAMPOO_001,6.93,573,3.21
2025-01-25,FMC_SHAMPOO_001,7.09,580,3.21
2025-02-01,FMC_SHAMPOO_001,7.08,570,3.22
2025-02-08,FMC_SHAMPOO_001,7.08,614,3.22
2025-02-15,FMC_SHAMPOO_001,7.13,638,3.23
2025-02-22,FMC_SHAMPOO_001,7.19,577,3.23
2025-03-01,FMC_SHAMPOO_001,7.09,634,3.24
2025-03-08,FMC_SHAMPOO_001,7.2,579,3.24
2025-03-15,FMC_SHAMPOO_001,7.13,603,3.25
2025-03-22,FMC_SHAMPOO_001,7.18,634,3.25
2025-03-29,FMC_SHAMPOO_001,7.18,647,3.26
2025-04-05,FMC_SHAMPOO_001,7.18,628,3.26
2025-04-12,FMC_SHAMPOO_001,7.19,691,3.27
2025-04-19,FMC_SHAMPOO_001,7.26,615,3.27
2025-04-26,FMC_SHAMPOO_001,7.27,642,3.28
2025-05-03,FMC_SHAMPOO_001,7.37,654,3.28
2025-05-10,FMC_SHAMPOO_001,7.28,565,3.29
2025-05-17,FMC_SHAMPOO_001,7.31,617,3.29
2025-05-24,FMC_SHAMPOO_001,7.28,553,3.3
2025-05-31,FMC_SHAMPOO_001,7.4,588,3.3
2025-06-07,FMC_SHAMPOO_001,7.44,480,3.31
2025-06-14,FMC_SHAMPOO_001,7.32,523,3.31
2025-06-21,FMC_SHAMPOO_001,7.41,503,3.32
2025-06-28,FMC_SHAMPOO_001,7.45,526,3.32
2025-07-05,FMC_SHAMPOO_001,7.32,503,3.33
2025-07-12,FMC_SHAMPOO_001,7.38,468,3.33
2025-07-19,FMC_SHAMPOO_001,7.45,447,3.34
2025-07-26,FMC_SHAMPOO_001,7.47,409,3.34
2025-08-02,FMC_SHAMPOO_001,7.58,406,3.35
2025-08-09,FMC_SHAMPOO_001,7.46,907,3.35
2025-08-16,FMC_SHAMPOO_001,7.55,402,3.36
2025-08-23,FMC_SHAMPOO_001,7.53,397,3.36
2025-08-30,FMC_SHAMPOO_001,7.6,399,3.37
2025-09-06,FMC_SHAMPOO_001,7.55,388,3.37
2025-09-13,FMC_SHAMPOO_001,7.61,370,3.38
2025-09-20,FMC_SHAMPOO_001,7.57,389,3.38
2025-09-27,FMC_SHAMPOO_001,7.65,363,3.39
2025-10-04,FMC_SHAMPOO_001,7.65,353,3.39
2025-10-11,FMC_SHAMPOO_001,7.64,348,3.4
2025-10-18,FMC_SHAMPOO_001,7.6,392,3.4
2025-10-25,FMC_SHAMPOO_001,7.61,371,3.41
2025-11-01,FMC_SHAMPOO_001,7.68,386,3.41
2025-11-08,FMC_SHAMPOO_001,7.72,408,3.42
2025-11-15,FMC_SHAMPOO_001,7.72,416,3.42
2025-11-22,FMC_SHAMPOO_001,7.64,394,3.43
2025-11-29,FMC_SHAMPOO_001,7.71,428,3.43
2025-12-06,FMC_SHAMPOO_001,7.68,434,3.44
2025-12-13,FMC_SHAMPOO_001,7.67,482,3.44
2025-12-20,FMC_SHAMPOO_001,7.67,434,3.45
2025-12-27,FMC_SHAMPOO_001,7.89,483,3.45
2026-01-03,FMC_SHAMPOO_001,7.83,497,3.46
2026-01-10,FMC_SHAMPOO_001,7.77,499,3.46
2026-01-17,FMC_SHAMPOO_001,7.75,499,3.47
2026-01-24,FMC_SHAMPOO_001,7.8,575,3.47
2026-01-31,FMC_SHAMPOO_001,7.75,463,3.48
2026-02-07,FMC_SHAMPOO_001,7.79,559,3.48
2026-02-14,FMC_SHAMPOO_001,7.88,623,3.49
2026-02-21,FMC_SHAMPOO_001,7.9,567,3.49
2026-02-28,FMC_SHAMPOO_001,7.79,606,3.5
2026-03-07,FMC_SHAMPOO_001,7.82,567,3.5
2026-03-14,FMC_SHAMPOO_001,7.84,633,3.51
2026-03-21,FMC_SHAMPOO_001,7.87,617,3.51
2026-03-28,FMC_SHAMPOO_001,7.9,578,3.52
2026-04-04,FMC_SHAMPOO_001,7.95,599,3.52
2026-04-11,FMC_SHAMPOO_001,8.07,607,3.53
2026-04-18,FMC_SHAMPOO_001,8.04,584,3.53
2026-04-25,FMC_SHAMPOO_001,8.05,520,3.54
2026-05-02,FMC_SHAMPOO_001,8.01,600,3.54
2026-05-09,FMC_SHAMPOO_001,8.08,504,3.55
2026-05-16,FMC_SHAMPOO_001,8.0,526,3.55
2026-05-23,FMC_SHAMPOO_001,8.01,533,3.56
2026-05-30,FMC_SHAMPOO_001,8.02,475,3.56
2026-06-06,FMC_SHAMPOO_001,8.03,504,3.57
2026-06-13,FMC_SHAMPOO_001,8.09,480,3.57
2026-06-20,FMC_SHAMPOO_001,8.07,459,3.58
