date,cci_current,cci_baseline,google_trends_score
2024-10-05,100.0,100.0,40.4
2024-10-12,98.7,100.0,48.4
2024-10-19,99.9,100.0,38.1
2024-10-26,99.4,100.0,43.1
2024-11-02,102.4,100.0,46.2
2024-11-09,98.4,100.0,52.5
2024-11-16,98.8,100.0,42.9
2024-11-23,100.3,100.0,44.8
2024-11-30,98.2,100.0,47.8
2024-12-07,100.1,100.0,48.3
2024-12-14,100.5,100.0,51.0
2024-12-21,99.3,100.0,51.9
2024-12-28,99.7,100.0,44.7
2025-01-04,101.1,100.0,44.7
2025-01-11,99.9,100.0,46.1
2025-01-18,99.7,100.0,45.1
2025-01-25,97.6,100.0,58.0
2025-02-01,100.9,100.0,56.1
2025-02-08,97.8,100.0,55.9
2025-02-15,99.9,100.0,58.3
2025-02-22,100.0,100.0,58.4
2025-03-01,101.9,100.0,54.0
2025-03-08,98.5,100.0,59.4
2025-03-15,99.7,100.0,46.8
2025-03-22,98.2,100.0,55.8
2025-03-29,98.1,100.0,67.1
2025-04-05,96.7,100.0,58.7
2025-04-12,100.2,100.0,57.6
2025-04-19,99.6,100.0,52.3
2025-04-26,101.7,100.0,59.2
2025-05-03,101.7,100.0,65.3
2025-05-10,99.6,100.0,57.9
2025-05-17,101.3,100.0,53.6
2025-05-24,101.0,100.0,61.8
2025-05-31,101.1,100.0,54.6
2025-06-07,99.3,100.0,55.6
2025-06-14,100.2,100.0,56.5
2025-06-21,102.1,100.0,55.1
2025-06-28,100.5,100.0,45.1
2025-07-05,102.5,100.0,50.1
2025-07-12,99.1,100.0,57.5
2025-07-19,102.0,100.0,56.0
2025-07-26,100.8,100.0,43.2
2025-08-02,101.2,100.0,57.6
2025-08-09,98.7,100.0,100.0
2025-08-16,97.6,100.0,48.7
2025-08-23,102.5,100.0,45.5
2025-08-30,100.0,100.0,45.7
2025-09-06,98.0,100.0,34.0
2025-09-13,102.3,100.0,35.6
2025-09-20,99.7,100.0,37.0
2025-09-27,101.3,100.0,36.5
2025-10-04,99.4,100.0,36.1
2025-10-11,101.8,100.0,46.6
2025-10-18,97.8,100.0,36.3
2025-10-25,98.0,100.0,41.1
2025-11-01,98.4,100.0,33.3
2025-11-08,100.4,100.0,32.6
2025-11-15,101.2,100.0,50.2
2025-11-22,99.8,100.0,48.5
2025-11-29,100.2,100.0,53.6
2025-12-06,97.8,100.0,48.5
2025-12-13,100.3,100.0,44.8
2025-12-20,100.0,100.0,42.1
2025-12-27,102.0,100.0,51.2
2026-01-03,99.8,100.0,56.7
2026-01-10,99.3,100.0,47.3
2026-01-17,99.1,100.0,57.7
2026-01-24,100.4,100.0,61.1
2026-01-31,101.3,100.0,53.4
2026-02-07,98.7,100.0,56.2
2026-02-14,100.5,100.0,59.1
2026-02-21,101.8,100.0,58.8
2026-02-28,101.8,100.0,57.5
2026-03-07,100.0,100.0,60.3
2026-03-14,99.7,100.0,59.8
2026-03-21,100.5,100.0,51.8
2026-03-28,99.2,100.0,58.6
2026-04-04,100.2,100.0,58.6
2026-04-11,100.0,100.0,58.1
2026-04-18,101.8,100.0,58.8
2026-04-25,99.1,100.0,66.2
2026-05-02,100.0,100.0,64.9
2026-05-09,98.6,100.0,65.3
2026-05-16,100.5,100.0,61.4
2026-05-23,99.6,100.0,52.8
2026-05-30,101.2,100.0,58.8
2026-06-06,98.8,100.0,53.2
2026-06-13,104.0,100.0,50.8
2026-06-20,101.4,100.0,54.7
