date,cci_current,cci_baseline,google_trends_score
2024-07-20,102.1,100.0,37.3
2024-07-27,99.3,100.0,44.2
2024-08-03,100.2,100.0,42.0
2024-08-10,103.4,100.0,39.3
2024-08-17,100.8,100.0,42.3
2024-08-24,98.0,100.0,42.1
2024-08-31,96.5,100.0,33.9
2024-09-07,100.0,100.0,40.2
2024-09-14,99.0,100.0,32.9
2024-09-21,97.8,100.0,34.8
2024-09-28,98.0,100.0,37.5
2024-10-05,100.9,100.0,41.8
2024-10-12,99.6,100.0,39.9
2024-10-19,99.6,100.0,40.3
2024-10-26,100.9,100.0,33.2
2024-11-02,98.1,100.0,48.8
2024-11-09,98.7,100.0,35.5
2024-11-16,103.0,100.0,42.2
2024-11-23,101.4,100.0,51.1
2024-11-30,100.3,100.0,44.9
2024-12-07,101.1,100.0,47.0
2024-12-14,99.2,100.0,50.4
2024-12-21,100.1,100.0,47.4
2024-12-28,100.0,100.0,54.4
2025-01-04,99.6,100.0,48.0
2025-01-11,97.7,100.0,38.2
2025-01-18,101.6,100.0,53.9
2025-01-25,100.6,100.0,61.1
2025-02-01,100.1,100.0,56.2
2025-02-08,97.3,100.0,66.4
2025-02-15,99.8,100.0,61.7
2025-02-22,100.6,100.0,59.1
2025-03-01,102.0,100.0,51.1
2025-03-08,101.7,100.0,61.7
2025-03-15,98.1,100.0,65.8
2025-03-22,97.4,100.0,69.7
2025-03-29,99.4,100.0,66.7
2025-04-05,99.4,100.0,64.3
2025-04-12,100.7,100.0,55.4
2025-04-19,97.0,100.0,69.5
2025-04-26,99.9,100.0,58.6
2025-05-03,101.5,100.0,61.5
2025-05-10,100.3,100.0,55.5
2025-05-17,99.3,100.0,59.4
2025-05-24,100.3,100.0,60.3
2025-05-31,100.8,100.0,54.2
2025-06-07,101.4,100.0,53.9
2025-06-14,101.3,100.0,47.1
2025-06-21,101.6,100.0,42.6
2025-06-28,99.9,100.0,46.9
2025-07-05,99.9,100.0,51.5
2025-07-12,100.6,100.0,43.5
2025-07-19,101.8,100.0,44.0
2025-07-26,98.6,100.0,42.9
2025-08-02,103.5,100.0,43.6
2025-08-09,98.0,100.0,100.0
2025-08-16,102.8,100.0,46.6
2025-08-23,100.2,100.0,42.9
2025-08-30,98.6,100.0,43.6
2025-09-06,100.1,100.0,40.2
2025-09-13,100.7,100.0,39.8
2025-09-20,100.7,100.0,40.0
2025-09-27,99.7,100.0,40.4
2025-10-04,101.1,100.0,41.4
2025-10-11,100.5,100.0,38.9
2025-10-18,97.0,100.0,29.5
2025-10-25,98.5,100.0,31.1
2025-11-01,99.7,100.0,38.1
2025-11-08,97.6,100.0,40.9
2025-11-15,102.2,100.0,50.5
2025-11-22,99.9,100.0,41.5
2025-11-29,99.6,100.0,46.3
2025-12-06,101.3,100.0,43.6
2025-12-13,102.0,100.0,46.0
2025-12-20,101.2,100.0,48.9
2025-12-27,98.7,100.0,61.3
2026-01-03,100.9,100.0,44.2
2026-01-10,96.3,100.0,50.9
2026-01-17,98.1,100.0,57.1
2026-01-24,100.5,100.0,51.1
2026-01-31,99.9,100.0,65.9
2026-02-07,98.2,100.0,56.8
2026-02-14,98.2,100.0,55.4
2026-02-21,98.3,100.0,58.5
2026-02-28,102.6,100.0,56.2
2026-03-07,101.9,100.0,52.6
2026-03-14,102.2,100.0,57.5
2026-03-21,101.6,100.0,58.4
2026-03-28,103.0,100.0,64.6
2026-04-04,97.8,100.0,63.2
2026-04-11,102.3,100.0,55.3
2026-04-18,98.8,100.0,62.1
2026-04-25,99.1,100.0,58.4
2026-05-02,99.2,100.0,66.8
2026-05-09,101.4,100.0,60.5
2026-05-16,98.6,100.0,57.6
2026-05-23,99.9,100.0,61.0
2026-05-30,102.0,100.0,53.1
2026-06-06,97.7,100.0,58.4
2026-06-13,101.4,100.0,48.8
2026-06-20,96.7,100.0,54.3
