date,sku_id,unit_price,units_sold,cost_per_unit
2024-12-21,ELE_IPHONE_14_PRO_001,1173.16,166,682.92
2024-12-28,ELE_IPHONE_14_PRO_001,1177.13,157,1060.2
2025-01-04,ELE_IPHONE_14_PRO_001,1161.38,154,1061.87
2025-01-11,ELE_IPHONE_14_PRO_001,1169.76,170,1063.54
2025-01-18,ELE_IPHONE_14_PRO_001,1163.69,188,1065.21
2025-01-25,ELE_IPHONE_14_PRO_001,1176.13,177,1066.88
2025-02-01,ELE_IPHONE_14_PRO_001,1175.06,161,1068.55
2025-02-08,ELE_IPHONE_14_PRO_001,1194.87,161,1070.22
2025-02-15,ELE_IPHONE_14_PRO_001,1184.17,174,1071.88
2025-02-22,ELE_IPHONE_14_PRO_001,1202.19,153,1073.55
2025-03-01,ELE_IPHONE_14_PRO_001,1178.41,182,1075.22
2025-03-08,ELE_IPHONE_14_PRO_001,1182.62,176,1076.89
2025-03-15,ELE_IPHONE_14_PRO_001,1190.83,168,1078.56
2025-03-22,ELE_IPHONE_14_PRO_001,1199.11,163,1080.23
2025-03-29,ELE_IPHONE_14_PRO_001,1178.86,190,1081.9
2025-04-05,ELE_IPHONE_14_PRO_001,1217.9,155,1083.57
2025-04-12,ELE_IPHONE_14_PRO_001,1211.39,160,1085.24
2025-04-19,ELE_IPHONE_14_PRO_001,1212.39,157,1086.91
2025-04-26,ELE_IPHONE_14_PRO_001,1205.04,162,1088.58
2025-05-03,ELE_IPHONE_14_PRO_001,1218.22,147,1090.25
2025-05-10,ELE_IPHONE_14_PRO_001,1207.92,144,1091.92
2025-05-17,ELE_IPHONE_14_PRO_001,1220.3,136,1093.58
2025-05-24,ELE_IPHONE_14_PRO_001,1206.4,147,1095.25
2025-05-31,ELE_IPHONE_14_PRO_001,1211.12,157,1096.92
2025-06-07,ELE_IPHONE_14_PRO_001,1222.05,130,1098.59
2025-06-14,ELE_IPHONE_14_PRO_001,1228.04,139,1100.26
2025-06-21,ELE_IPHONE_14_PRO_001,1247.49,120,1101.93
2025-06-28,ELE_IPHONE_14_PRO_001,1240.28,128,1103.6
2025-07-05,ELE_IPHONE_14_PRO_001,1220.85,145,1105.27
2025-07-12,ELE_IPHONE_14_PRO_001,1227.69,137,1106.94
2025-07-19,ELE_IPHONE_14_PRO_001,1241.95,132,1108.61
2025-07-26,ELE_IPHONE_14_PRO_001,1231.39,125,1110.28
2025-08-02,ELE_IPHONE_14_PRO_001,1245.2,121,1111.95
2025-08-09,ELE_IPHONE_14_PRO_001,1239.25,261,1113.62
2025-08-16,ELE_IPHONE_14_PRO_001,1259.42,120,1115.28
2025-08-23,ELE_IPHONE_14_PRO_001,1252.21,100,1116.95
2025-08-30,ELE_IPHONE_14_PRO_001,1251.8,100,1118.62
2025-09-06,ELE_IPHONE_14_PRO_001,1259.49,110,1120.29
2025-09-13,ELE_IPHONE_14_PRO_001,1256.45,108,1121.96
2025-09-20,ELE_IPHONE_14_PRO_001,1273.72,113,1123.63
2025-09-27,ELE_IPHONE_14_PRO_001,1272.89,110,1125.3
2025-10-04,ELE_IPHONE_14_PRO_001,1265.97,114,1126.97
2025-10-11,ELE_IPHONE_14_PRO_001,1280.78,102,1128.64
2025-10-18,ELE_IPHONE_14_PRO_001,1276.92,108,1130.31
2025-10-25,ELE_IPHONE_14_PRO_001,1273.19,103,1131.98
2025-11-01,ELE_IPHONE_14_PRO_001,1271.67,106,1133.65
2025-11-08,ELE_IPHONE_14_PRO_001,1284.26,109,1135.32
2025-11-15,ELE_IPHONE_14_PRO_001,1255.95,116,1136.98
2025-11-22,ELE_IPHONE_14_PRO_001,1279.98,94,1138.65
2025-11-29,ELE_IPHONE_14_PRO_001,1283.01,110,1140.32
2025-12-06,ELE_IPHONE_14_PRO_001,1287.78,105,1141.99
2025-12-13,ELE_IPHONE_14_PRO_001,1288.07,116,1143.66
2025-12-20,ELE_IPHONE_14_PRO_001,1283.67,110,1145.33
2025-12-27,ELE_IPHONE_14_PRO_001,1295.8,109,1147.0
2026-01-03,ELE_IPHONE_14_PRO_001,1290.36,110,1148.67
2026-01-10,ELE_IPHONE_14_PRO_001,1297.91,105,1150.34
2026-01-17,ELE_IPHONE_14_PRO_001,1295.77,111,1152.01
2026-01-24,ELE_IPHONE_14_PRO_001,1293.27,107,1153.68
2026-01-31,ELE_IPHONE_14_PRO_001,1317.25,102,1155.35
2026-02-07,ELE_IPHONE_14_PRO_001,1292.76,112,1157.02
2026-02-14,ELE_IPHONE_14_PRO_001,1316.55,106,1158.68
2026-02-21,ELE_IPHONE_14_PRO_001,1312.3,122,1160.35
2026-02-28,ELE_IPHONE_14_PRO_001,1297.03,121,1162.02
2026-03-07,ELE_IPHONE_14_PRO_001,1292.05,130,1163.69
2026-03-14,ELE_IPHONE_14_PRO_001,1321.54,102,1165.36
2026-03-21,ELE_IPHONE_14_PRO_001,1316.07,105,1167.03
2026-03-28,ELE_IPHONE_14_PRO_001,1317.28,116,1168.7
2026-04-04,ELE_IPHONE_14_PRO_001,1329.03,111,1170.37
2026-04-11,ELE_IPHONE_14_PRO_001,1293.83,128,1172.04
2026-04-18,ELE_IPHONE_14_PRO_001,1324.45,110,1173.71
2026-04-25,ELE_IPHONE_14_PRO_001,1333.48,113,1175.38
2026-05-02,ELE_IPHONE_14_PRO_001,1342.14,97,1177.05
2026-05-09,ELE_IPHONE_14_PRO_001,1341.84,107,1178.72
2026-05-16,ELE_IPHONE_14_PRO_001,1343.56,105,1180.38
2026-05-23,ELE_IPHONE_14_PRO_001,1334.44,110,1182.05
2026-05-30,ELE_IPHONE_14_PRO_001,1335.72,100,1183.72
2026-06-06,ELE_IPHONE_14_PRO_001,1335.07,108,1185.39
2026-06-13,ELE_IPHONE_14_PRO_001,1354.24,91,1187.06
2026-06-20,ELE_IPHONE_14_PRO_001,1356.17,87,1188.73
