date,cci_current,cci_baseline,google_trends_score
2024-07-27,93.3,100.0,39.4
2024-08-03,93.2,100.0,46.5
2024-08-10,93.0,100.0,37.0
2024-08-17,92.9,100.0,43.1
2024-08-24,92.8,100.0,41.6
2024-08-31,92.7,100.0,44.9
2024-09-07,92.6,100.0,44.2
2024-09-14,92.4,100.0,35.6
2024-09-21,92.3,100.0,27.5
2024-09-28,92.2,100.0,39.0
2024-10-05,92.1,100.0,42.4
2024-10-12,92.0,100.0,36.3
2024-10-19,91.8,100.0,34.9
2024-10-26,91.7,100.0,39.2
2024-11-02,91.6,100.0,43.0
2024-11-09,91.5,100.0,47.2
2024-11-16,91.4,100.0,44.0
2024-11-23,91.2,100.0,49.7
2024-11-30,91.1,100.0,49.6
2024-12-07,91.0,100.0,36.8
2024-12-14,90.9,100.0,39.1
2024-12-21,90.8,100.0,45.1
2024-12-28,90.6,100.0,47.3
2025-01-04,90.5,100.0,49.9
2025-01-11,90.4,100.0,59.5
2025-01-18,90.3,100.0,49.6
2025-01-25,90.2,100.0,51.2
2025-02-01,90.0,100.0,65.7
2025-02-08,89.9,100.0,62.9
2025-02-15,89.8,100.0,61.0
2025-02-22,89.7,100.0,70.1
2025-03-01,89.6,100.0,59.1
2025-03-08,89.4,100.0,60.6
2025-03-15,89.3,100.0,60.5
2025-03-22,89.2,100.0,69.7
2025-03-29,89.1,100.0,65.8
2025-04-05,89.0,100.0,67.9
2025-04-12,88.8,100.0,61.7
2025-04-19,88.7,100.0,57.6
2025-04-26,88.6,100.0,68.1
2025-05-03,88.5,100.0,56.4
2025-05-10,88.4,100.0,51.6
2025-05-17,88.2,100.0,58.4
2025-05-24,88.1,100.0,56.6
2025-05-31,88.0,100.0,66.3
2025-06-07,87.9,100.0,54.4
2025-06-14,87.8,100.0,49.9
2025-06-21,87.6,100.0,56.8
2025-06-28,87.5,100.0,54.3
2025-07-05,87.4,100.0,50.3
2025-07-12,87.3,100.0,56.9
2025-07-19,87.2,100.0,41.6
2025-07-26,87.0,100.0,41.9
2025-08-02,86.9,100.0,34.8
2025-08-09,86.8,100.0,100.0
2025-08-16,86.7,100.0,37.2
2025-08-23,86.6,100.0,45.8
2025-08-30,86.4,100.0,42.7
2025-09-06,86.3,100.0,29.5
2025-09-13,86.2,100.0,47.1
2025-09-20,86.1,100.0,35.9
2025-09-27,86.0,100.0,39.8
2025-10-04,85.8,100.0,35.9
2025-10-11,85.7,100.0,42.6
2025-10-18,85.6,100.0,44.8
2025-10-25,85.5,100.0,30.4
2025-11-01,85.4,100.0,51.7
2025-11-08,85.2,100.0,45.9
2025-11-15,85.1,100.0,36.3
2025-11-22,85.0,100.0,43.3
2025-11-29,84.9,100.0,39.6
2025-12-06,84.8,100.0,51.9
2025-12-13,84.6,100.0,37.0
2025-12-20,84.5,100.0,51.7
2025-12-27,84.4,100.0,50.5
2026-01-03,84.3,100.0,52.2
2026-01-10,84.2,100.0,52.6
2026-01-17,84.0,100.0,54.2
2026-01-24,83.9,100.0,54.5
2026-01-31,83.8,100.0,45.0
2026-02-07,83.7,100.0,64.4
2026-02-14,83.6,100.0,48.5
2026-02-21,83.4,100.0,65.3
2026-02-28,83.3,100.0,61.7
2026-03-07,83.2,100.0,60.7
2026-03-14,83.1,100.0,58.2
2026-03-21,83.0,100.0,67.2
2026-03-28,82.8,100.0,64.3
2026-04-04,82.7,100.0,64.8
2026-04-11,82.6,100.0,61.6
2026-04-18,82.5,100.0,71.4
2026-04-25,82.4,100.0,65.3
2026-05-02,82.2,100.0,54.9
2026-05-09,82.1,100.0,61.4
2026-05-16,82.0,100.0,63.6
2026-05-23,81.9,100.0,47.1
2026-05-30,81.8,100.0,55.8
2026-06-06,81.6,100.0,52.3
2026-06-13,81.5,100.0,54.3
2026-06-20,81.4,100.0,54.0
