date,cci_current,cci_baseline,google_trends_score
2026-02-07,100.2,100.0,61.9
2026-02-14,99.1,100.0,61.2
2026-02-21,99.6,100.0,58.9
2026-02-28,97.3,100.0,58.8
2026-03-07,100.6,100.0,78.0
2026-03-14,98.8,100.0,63.4
2026-03-21,99.6,100.0,64.6
2026-03-28,102.2,100.0,66.6
2026-04-04,99.6,100.0,69.1
2026-04-11,98.8,100.0,65.9
2026-04-18,102.3,100.0,59.8
2026-04-25,100.1,100.0,70.4
2026-05-02,100.0,100.0,63.0
2026-05-09,99.4,100.0,68.9
2026-05-16,101.8,100.0,79.1
2026-05-23,101.0,100.0,65.0
2026-05-30,100.7,100.0,53.1
2026-06-06,98.3,100.0,59.4
2026-06-13,99.9,100.0,53.7
2026-06-20,99.7,100.0,57.6
