date,cci_current,cci_baseline,google_trends_score
2024-11-30,100.7,100.0,29.4
2024-12-07,99.3,100.0,26.8
2024-12-14,98.7,100.0,36.9
2024-12-21,102.2,100.0,49.5
2024-12-28,98.4,100.0,48.9
2025-01-04,97.0,100.0,52.2
2025-01-11,98.0,100.0,52.4
2025-01-18,101.0,100.0,63.1
2025-01-25,97.2,100.0,77.3
2025-02-01,98.0,100.0,74.6
2025-02-08,99.1,100.0,68.5
2025-02-15,100.0,100.0,71.2
2025-02-22,101.5,100.0,80.6
2025-03-01,99.4,100.0,76.1
2025-03-08,100.1,100.0,84.0
2025-03-15,102.2,100.0,85.1
2025-03-22,99.2,100.0,85.3
2025-03-29,101.4,100.0,94.2
2025-04-05,100.3,100.0,83.9
2025-04-12,99.1,100.0,85.4
2025-04-19,99.0,100.0,80.9
2025-04-26,99.2,100.0,81.5
2025-05-03,100.5,100.0,64.5
2025-05-10,100.4,100.0,76.1
2025-05-17,100.5,100.0,83.5
2025-05-24,97.7,100.0,68.4
2025-05-31,100.0,100.0,69.5
2025-06-07,97.9,100.0,60.9
2025-06-14,97.9,100.0,55.2
2025-06-21,100.5,100.0,58.5
2025-06-28,99.8,100.0,55.0
2025-07-05,99.4,100.0,48.1
2025-07-12,99.8,100.0,45.9
2025-07-19,100.2,100.0,47.0
2025-07-26,100.5,100.0,36.5
2025-08-02,101.0,100.0,27.7
2025-08-09,100.7,100.0,75.0
2025-08-16,100.9,100.0,25.2
2025-08-23,98.7,100.0,17.8
2025-08-30,102.0,100.0,17.7
2025-09-06,101.5,100.0,21.0
2025-09-13,100.5,100.0,5.8
2025-09-20,100.1,100.0,14.7
2025-09-27,100.3,100.0,23.9
2025-10-04,101.1,100.0,16.5
2025-10-11,98.8,100.0,12.5
2025-10-18,99.7,100.0,12.3
2025-10-25,100.5,100.0,16.2
2025-11-01,100.9,100.0,18.0
2025-11-08,100.5,100.0,17.2
2025-11-15,99.1,100.0,27.2
2025-11-22,99.5,100.0,21.1
2025-11-29,102.6,100.0,33.3
2025-12-06,98.2,100.0,43.5
2025-12-13,103.0,100.0,50.7
2025-12-20,103.9,100.0,57.1
2025-12-27,99.5,100.0,47.9
2026-01-03,98.1,100.0,49.2
2026-01-10,99.0,100.0,60.0
2026-01-17,100.0,100.0,62.2
2026-01-24,98.1,100.0,63.0
2026-01-31,98.5,100.0,61.0
2026-02-07,98.6,100.0,79.5
2026-02-14,99.8,100.0,71.9
2026-02-21,101.7,100.0,75.9
2026-02-28,101.1,100.0,100.0
2026-03-07,98.4,100.0,80.1
2026-03-14,100.7,100.0,80.3
2026-03-21,101.5,100.0,90.0
2026-03-28,100.7,100.0,90.3
2026-04-04,98.7,100.0,80.6
2026-04-11,99.8,100.0,82.2
2026-04-18,100.4,100.0,80.9
2026-04-25,100.7,100.0,77.8
2026-05-02,101.3,100.0,76.1
2026-05-09,100.8,100.0,76.3
2026-05-16,101.6,100.0,65.5
2026-05-23,99.9,100.0,60.2
2026-05-30,101.5,100.0,64.9
2026-06-06,100.3,100.0,61.0
2026-06-13,100.7,100.0,59.9
2026-06-20,99.1,100.0,52.8
