date,cci_current,cci_baseline,google_trends_score
2024-07-06,101.2,100.0,49.5
2024-07-13,98.8,100.0,46.8
2024-07-20,100.0,100.0,47.4
2024-07-27,101.6,100.0,49.3
2024-08-03,101.0,100.0,41.1
2024-08-10,98.4,100.0,42.3
2024-08-17,101.0,100.0,44.0
2024-08-24,100.2,100.0,45.9
2024-08-31,101.1,100.0,33.6
2024-09-07,101.1,100.0,35.1
2024-09-14,100.4,100.0,46.2
2024-09-21,99.9,100.0,35.1
2024-09-28,99.4,100.0,34.4
2024-10-05,101.5,100.0,35.8
2024-10-12,101.7,100.0,35.5
2024-10-19,98.4,100.0,41.5
2024-10-26,99.0,100.0,38.8
2024-11-02,101.6,100.0,43.0
2024-11-09,98.2,100.0,44.8
2024-11-16,100.8,100.0,29.3
2024-11-23,100.2,100.0,51.5
2024-11-30,99.1,100.0,41.8
2024-12-07,98.8,100.0,41.7
2024-12-14,97.8,100.0,44.1
2024-12-21,98.9,100.0,43.9
2024-12-28,100.8,100.0,48.0
2025-01-04,100.4,100.0,45.5
2025-01-11,101.1,100.0,50.3
2025-01-18,100.7,100.0,56.7
2025-01-25,102.9,100.0,44.2
2025-02-01,99.3,100.0,50.1
2025-02-08,100.6,100.0,57.0
2025-02-15,99.4,100.0,63.1
2025-02-22,102.8,100.0,66.4
2025-03-01,97.6,100.0,57.5
2025-03-08,98.9,100.0,66.6
2025-03-15,100.1,100.0,72.0
2025-03-22,99.3,100.0,63.1
2025-03-29,98.2,100.0,64.5
2025-04-05,101.1,100.0,59.0
2025-04-12,100.3,100.0,63.9
2025-04-19,97.9,100.0,63.5
2025-04-26,99.6,100.0,55.7
2025-05-03,102.7,100.0,60.6
2025-05-10,99.9,100.0,56.0
2025-05-17,103.6,100.0,59.4
2025-05-24,102.3,100.0,57.0
2025-05-31,102.2,100.0,55.9
2025-06-07,103.1,100.0,59.8
2025-06-14,101.6,100.0,53.7
2025-06-21,99.9,100.0,39.7
2025-06-28,100.2,100.0,39.4
2025-07-05,100.9,100.0,41.4
2025-07-12,101.7,100.0,48.8
2025-07-19,98.8,100.0,39.5
2025-07-26,98.8,100.0,43.8
2025-08-02,99.8,100.0,38.8
2025-08-09,101.8,100.0,100.0
2025-08-16,99.4,100.0,36.6
2025-08-23,98.9,100.0,35.5
2025-08-30,102.2,100.0,33.3
2025-09-06,101.6,100.0,47.3
2025-09-13,98.8,100.0,33.6
2025-09-20,97.7,100.0,40.5
2025-09-27,99.4,100.0,36.0
2025-10-04,100.9,100.0,36.4
2025-10-11,98.4,100.0,32.8
2025-10-18,98.7,100.0,37.2
2025-10-25,102.4,100.0,33.5
2025-11-01,100.0,100.0,37.4
2025-11-08,101.4,100.0,40.2
2025-11-15,101.0,100.0,29.1
2025-11-22,101.1,100.0,43.3
2025-11-29,102.1,100.0,45.8
2025-12-06,98.1,100.0,49.4
2025-12-13,101.3,100.0,42.6
2025-12-20,98.5,100.0,50.7
2025-12-27,98.7,100.0,48.8
2026-01-03,101.2,100.0,49.5
2026-01-10,101.7,100.0,55.2
2026-01-17,99.6,100.0,53.1
2026-01-24,101.9,100.0,53.5
2026-01-31,99.8,100.0,62.5
2026-02-07,100.9,100.0,58.8
2026-02-14,99.7,100.0,71.5
2026-02-21,104.0,100.0,59.0
2026-02-28,101.5,100.0,65.5
2026-03-07,97.4,100.0,58.0
2026-03-14,100.3,100.0,66.9
2026-03-21,102.1,100.0,61.6
2026-03-28,98.5,100.0,63.4
2026-04-04,97.4,100.0,64.0
2026-04-11,104.3,100.0,61.6
2026-04-18,101.0,100.0,60.4
2026-04-25,98.8,100.0,62.9
2026-05-02,97.3,100.0,61.0
2026-05-09,99.4,100.0,55.1
2026-05-16,98.0,100.0,63.7
2026-05-23,101.6,100.0,56.4
2026-05-30,100.6,100.0,60.1
2026-06-06,95.6,100.0,57.0
2026-06-13,99.9,100.0,51.8
2026-06-20,101.5,100.0,63.2
