date,sku_id,unit_price,units_sold,cost_per_unit
2024-12-21,FMC_FACE_WASH_001,8.41,389,3.8
2024-12-28,FMC_FACE_WASH_001,8.34,454,3.8
2025-01-04,FMC_FACE_WASH_001,8.37,455,3.8
2025-01-11,FMC_FACE_WASH_001,6.4,825,3.8
2025-01-18,FMC_FACE_WASH_001,8.43,483,3.8
2025-01-25,FMC_FACE_WASH_001,8.45,458,3.8
2025-02-01,FMC_FACE_WASH_001,8.35,520,3.8
2025-02-08,FMC_FACE_WASH_001,6.4,896,3.8
2025-02-15,FMC_FACE_WASH_001,8.32,569,3.8
2025-02-22,FMC_FACE_WASH_001,8.35,565,3.8
2025-03-01,FMC_FACE_WASH_001,8.37,548,3.8
2025-03-08,FMC_FACE_WASH_001,6.4,823,3.8
2025-03-15,FMC_FACE_WASH_001,8.45,548,3.8
2025-03-22,FMC_FACE_WASH_001,8.26,627,3.8
2025-03-29,FMC_FACE_WASH_001,8.31,568,3.8
2025-04-05,FMC_FACE_WASH_001,6.4,1031,3.8
2025-04-12,FMC_FACE_WASH_001,8.44,525,3.8
2025-04-19,FMC_FACE_WASH_001,8.51,553,3.8
2025-04-26,FMC_FACE_WASH_001,8.38,556,3.8
2025-05-03,FMC_FACE_WASH_001,6.4,942,3.8
2025-05-10,FMC_FACE_WASH_001,8.32,544,3.8
2025-05-17,FMC_FACE_WASH_001,8.41,568,3.8
2025-05-24,FMC_FACE_WASH_001,8.39,588,3.8
2025-05-31,FMC_FACE_WASH_001,6.4,806,3.8
2025-06-07,FMC_FACE_WASH_001,8.37,494,3.8
2025-06-14,FMC_FACE_WASH_001,8.49,422,3.8
2025-06-21,FMC_FACE_WASH_001,8.29,432,3.8
2025-06-28,FMC_FACE_WASH_001,6.4,690,3.8
2025-07-05,FMC_FACE_WASH_001,8.51,424,3.8
2025-07-12,FMC_FACE_WASH_001,8.45,392,3.8
2025-07-19,FMC_FACE_WASH_001,8.23,378,3.8
2025-07-26,FMC_FACE_WASH_001,6.4,528,3.8
2025-08-02,FMC_FACE_WASH_001,8.4,313,3.8
2025-08-09,FMC_FACE_WASH_001,8.37,719,3.8
2025-08-16,FMC_FACE_WASH_001,8.43,278,3.8
2025-08-23,FMC_FACE_WASH_001,6.4,483,3.8
2025-08-30,FMC_FACE_WASH_001,8.27,292,3.8
2025-09-06,FMC_FACE_WASH_001,8.38,305,3.8
2025-09-13,FMC_FACE_WASH_001,8.45,257,3.8
2025-09-20,FMC_FACE_WASH_001,6.4,483,3.8
2025-09-27,FMC_FACE_WASH_001,8.29,254,3.8
2025-10-04,FMC_FACE_WASH_001,8.35,280,3.8
2025-10-11,FMC_FACE_WASH_001,8.53,254,3.8
2025-10-18,FMC_FACE_WASH_001,6.4,458,3.8
2025-10-25,FMC_FACE_WASH_001,8.47,293,3.8
2025-11-01,FMC_FACE_WASH_001,8.31,307,3.8
2025-11-08,FMC_FACE_WASH_001,8.44,284,3.8
2025-11-15,FMC_FACE_WASH_001,6.4,500,3.8
2025-11-22,FMC_FACE_WASH_001,8.46,322,3.8
2025-11-29,FMC_FACE_WASH_001,8.44,357,3.8
2025-12-06,FMC_FACE_WASH_001,8.3,359,3.8
2025-12-13,FMC_FACE_WASH_001,6.4,629,3.8
2025-12-20,FMC_FACE_WASH_001,8.29,415,3.8
2025-12-27,FMC_FACE_WASH_001,8.44,452,3.8
2026-01-03,FMC_FACE_WASH_001,8.45,470,3.8
2026-01-10,FMC_FACE_WASH_001,6.4,888,3.8
2026-01-17,FMC_FACE_WASH_001,8.39,493,3.8
2026-01-24,FMC_FACE_WASH_001,8.44,435,3.8
2026-01-31,FMC_FACE_WASH_001,8.37,442,3.8
2026-02-07,FMC_FACE_WASH_001,6.4,907,3.8
2026-02-14,FMC_FACE_WASH_001,8.24,512,3.8
2026-02-21,FMC_FACE_WASH_001,8.29,566,3.8
2026-02-28,FMC_FACE_WASH_001,8.43,588,3.8
2026-03-07,FMC_FACE_WASH_001,6.4,967,3.8
2026-03-14,FMC_FACE_WASH_001,8.35,606,3.8
2026-03-21,FMC_FACE_WASH_001,8.47,570,3.8
2026-03-28,FMC_FACE_WASH_001,8.4,542,3.8
2026-04-04,FMC_FACE_WASH_001,6.4,919,3.8
2026-04-11,FMC_FACE_WASH_001,8.36,576,3.8
2026-04-18,FMC_FACE_WASH_001,8.39,514,3.8
2026-04-25,FMC_FACE_WASH_001,8.42,558,3.8
2026-05-02,FMC_FACE_WASH_001,6.4,936,3.8
2026-05-09,FMC_FACE_WASH_001,8.45,528,3.8
2026-05-16,FMC_FACE_WASH_001,8.6,516,3.8
2026-05-23,FMC_FACE_WASH_001,8.43,483,3.8
2026-05-30,FMC_FACE_WASH_001,6.4,861,3.8
2026-06-06,FMC_FACE_WASH_001,8.36,501,3.8
2026-06-13,FMC_FACE_WASH_001,8.49,479,3.8
2026-06-20,FMC_FACE_WASH_001,8.27,436,3.8
