date,sku_id,unit_price,units_sold,cost_per_unit
2024-06-22,FMC_SHAMPOO_001,6.39,568,2.8
2024-06-29,FMC_SHAMPOO_001,4.8,866,2.8
2024-07-06,FMC_SHAMPOO_001,6.37,546,2.8
2024-07-13,FMC_SHAMPOO_001,6.2,539,2.8
2024-07-20,FMC_SHAMPOO_001,6.28,445,2.8
2024-07-27,FMC_SHAMPOO_001,4.8,795,2.8
2024-08-03,FMC_SHAMPOO_001,6.32,488,2.8
2024-08-10,FMC_SHAMPOO_001,6.21,479,2.8
2024-08-17,FMC_SHAMPOO_001,6.35,474,2.8
2024-08-24,FMC_SHAMPOO_001,4.8,730,2.8
2024-08-31,FMC_SHAMPOO_001,6.28,450,2.8
2024-09-07,FMC_SHAMPOO_001,6.39,435,2.8
2024-09-14,FMC_SHAMPOO_001,6.37,425,2.8
2024-09-21,FMC_SHAMPOO_001,4.8,680,2.8
2024-09-28,FMC_SHAMPOO_001,6.36,412,2.8
2024-10-05,FMC_SHAMPOO_001,6.26,452,2.8
2024-10-12,FMC_SHAMPOO_001,6.26,419,2.8
2024-10-19,FMC_SHAMPOO_001,4.8,677,2.8
2024-10-26,FMC_SHAMPOO_001,6.32,471,2.8
2024-11-02,FMC_SHAMPOO_001,6.25,503,2.8
2024-11-09,FMC_SHAMPOO_001,6.32,440,2.8
2024-11-16,FMC_SHAMPOO_001,4.8,707,2.8
2024-11-23,FMC_SHAMPOO_001,6.24,464,2.8
2024-11-30,FMC_SHAMPOO_001,6.31,526,2.8
2024-12-07,FMC_SHAMPOO_001,6.32,531,2.8
2024-12-14,FMC_SHAMPOO_001,4.8,864,2.8
2024-12-21,FMC_SHAMPOO_001,6.23,605,2.8
2024-12-28,FMC_SHAMPOO_001,6.39,568,2.8
2025-01-04,FMC_SHAMPOO_001,6.33,548,2.8
2025-01-11,FMC_SHAMPOO_001,4.8,874,2.8
2025-01-18,FMC_SHAMPOO_001,6.3,637,2.8
2025-01-25,FMC_SHAMPOO_001,6.3,662,2.8
2025-02-01,FMC_SHAMPOO_001,6.38,642,2.8
2025-02-08,FMC_SHAMPOO_001,4.8,1101,2.8
2025-02-15,FMC_SHAMPOO_001,6.23,703,2.8
2025-02-22,FMC_SHAMPOO_001,6.35,679,2.8
2025-03-01,FMC_SHAMPOO_001,6.31,672,2.8
2025-03-08,FMC_SHAMPOO_001,4.8,1098,2.8
2025-03-15,FMC_SHAMPOO_001,6.2,702,2.8
2025-03-22,FMC_SHAMPOO_001,6.36,757,2.8
2025-03-29,FMC_SHAMPOO_001,6.37,739,2.8
2025-04-05,FMC_SHAMPOO_001,4.8,1033,2.8
2025-04-12,FMC_SHAMPOO_001,6.29,645,2.8
2025-04-19,FMC_SHAMPOO_001,6.31,671,2.8
2025-04-26,FMC_SHAMPOO_001,6.35,693,2.8
2025-05-03,FMC_SHAMPOO_001,4.8,1068,2.8
2025-05-10,FMC_SHAMPOO_001,6.32,680,2.8
2025-05-17,FMC_SHAMPOO_001,6.3,656,2.8
2025-05-24,FMC_SHAMPOO_001,6.36,621,2.8
2025-05-31,FMC_SHAMPOO_001,4.8,998,2.8
2025-06-07,FMC_SHAMPOO_001,6.34,667,2.8
2025-06-14,FMC_SHAMPOO_001,6.3,626,2.8
2025-06-21,FMC_SHAMPOO_001,6.29,592,2.8
2025-06-28,FMC_SHAMPOO_001,4.8,918,2.8
2025-07-05,FMC_SHAMPOO_001,6.24,548,2.8
2025-07-12,FMC_SHAMPOO_001,6.42,493,2.8
2025-07-19,FMC_SHAMPOO_001,6.3,533,2.8
2025-07-26,FMC_SHAMPOO_001,4.8,785,2.8
2025-08-02,FMC_SHAMPOO_001,6.37,481,2.8
2025-08-09,FMC_SHAMPOO_001,6.27,1058,2.8
2025-08-16,FMC_SHAMPOO_001,6.34,463,2.8
2025-08-23,FMC_SHAMPOO_001,4.8,751,2.8
2025-08-30,FMC_SHAMPOO_001,6.3,435,2.8
2025-09-06,FMC_SHAMPOO_001,6.43,421,2.8
2025-09-13,FMC_SHAMPOO_001,6.41,419,2.8
2025-09-20,FMC_SHAMPOO_001,4.8,680,2.8
2025-09-27,FMC_SHAMPOO_001,6.3,421,2.8
2025-10-04,FMC_SHAMPOO_001,6.32,454,2.8
2025-10-11,FMC_SHAMPOO_001,6.31,426,2.8
2025-10-18,FMC_SHAMPOO_001,4.8,653,2.8
2025-10-25,FMC_SHAMPOO_001,6.37,439,2.8
2025-11-01,FMC_SHAMPOO_001,6.29,431,2.8
2025-11-08,FMC_SHAMPOO_001,6.33,495,2.8
2025-11-15,FMC_SHAMPOO_001,4.8,746,2.8
2025-11-22,FMC_SHAMPOO_001,6.3,485,2.8
2025-11-29,FMC_SHAMPOO_001,6.28,461,2.8
2025-12-06,FMC_SHAMPOO_001,6.29,556,2.8
2025-12-13,FMC_SHAMPOO_001,4.8,818,2.8
2025-12-20,FMC_SHAMPOO_001,6.35,557,2.8
2025-12-27,FMC_SHAMPOO_001,6.29,570,2.8
2026-01-03,FMC_SHAMPOO_001,6.37,565,2.8
2026-01-10,FMC_SHAMPOO_001,4.8,947,2.8
2026-01-17,FMC_SHAMPOO_001,6.37,611,2.8
2026-01-24,FMC_SHAMPOO_001,6.34,612,2.8
2026-01-31,FMC_SHAMPOO_001,6.25,610,2.8
2026-02-07,FMC_SHAMPOO_001,4.8,1028,2.8
2026-02-14,FMC_SHAMPOO_001,6.38,692,2.8
2026-02-21,FMC_SHAMPOO_001,6.3,694,2.8
2026-02-28,FMC_SHAMPOO_001,6.36,709,2.8
2026-03-07,FMC_SHAMPOO_001,4.8,1181,2.8
2026-03-14,FMC_SHAMPOO_001,6.3,768,2.8
2026-03-21,FMC_SHAMPOO_001,6.3,685,2.8
2026-03-28,FMC_SHAMPOO_001,6.36,690,2.8
2026-04-04,FMC_SHAMPOO_001,4.8,1085,2.8
2026-04-11,FMC_SHAMPOO_001,6.35,742,2.8
2026-04-18,FMC_SHAMPOO_001,6.32,777,2.8
2026-04-25,FMC_SHAMPOO_001,6.21,740,2.8
2026-05-02,FMC_SHAMPOO_001,4.8,1080,2.8
2026-05-09,FMC_SHAMPOO_001,6.28,687,2.8
2026-05-16,FMC_SHAMPOO_001,6.33,648,2.8
2026-05-23,FMC_SHAMPOO_001,6.38,628,2.8
2026-05-30,FMC_SHAMPOO_001,4.8,947,2.8
2026-06-06,FMC_SHAMPOO_001,6.27,618,2.8
2026-06-13,FMC_SHAMPOO_001,6.31,574,2.8
2026-06-20,FMC_SHAMPOO_001,6.21,640,2.8
