date,cci_current,cci_baseline,google_trends_score
2025-04-05,101.1,100.0,67.3
2025-04-12,100.1,100.0,77.4
2025-04-19,101.0,100.0,69.0
2025-04-26,100.8,100.0,68.0
2025-05-03,98.9,100.0,67.0
2025-05-10,100.8,100.0,51.5
2025-05-17,101.1,100.0,52.3
2025-05-24,101.5,100.0,62.4
2025-05-31,101.6,100.0,62.4
2025-06-07,100.0,100.0,53.5
2025-06-14,100.9,100.0,54.4
2025-06-21,100.3,100.0,62.5
2025-06-28,101.0,100.0,52.2
2025-07-05,97.8,100.0,43.4
2025-07-12,101.7,100.0,42.3
2025-07-19,98.6,100.0,44.9
2025-07-26,98.5,100.0,48.4
2025-08-02,98.4,100.0,31.0
2025-08-09,102.2,100.0,100.0
2025-08-16,101.0,100.0,24.5
2025-08-23,99.1,100.0,31.8
2025-08-30,100.4,100.0,34.1
2025-09-06,100.1,100.0,26.6
2025-09-13,100.5,100.0,30.4
2025-09-20,101.2,100.0,40.4
2025-09-27,95.8,100.0,39.2
2025-10-04,101.3,100.0,36.1
2025-10-11,100.6,100.0,24.7
2025-10-18,100.1,100.0,38.0
2025-10-25,100.5,100.0,35.4
2025-11-01,97.9,100.0,37.6
2025-11-08,102.6,100.0,37.9
2025-11-15,99.4,100.0,37.8
2025-11-22,101.0,100.0,32.8
2025-11-29,99.2,100.0,40.8
2025-12-06,102.0,100.0,38.0
2025-12-13,100.3,100.0,46.4
2025-12-20,98.7,100.0,52.5
2025-12-27,101.3,100.0,54.4
2026-01-03,101.3,100.0,60.4
2026-01-10,101.1,100.0,61.3
2026-01-17,98.8,100.0,58.6
2026-01-24,97.8,100.0,55.9
2026-01-31,101.3,100.0,64.5
2026-02-07,99.9,100.0,60.4
2026-02-14,100.0,100.0,65.4
2026-02-21,98.4,100.0,63.0
2026-02-28,94.9,100.0,71.7
2026-03-07,100.1,100.0,66.3
2026-03-14,97.8,100.0,64.5
2026-03-21,100.6,100.0,66.3
2026-03-28,102.0,100.0,69.9
2026-04-04,100.9,100.0,69.0
2026-04-11,99.8,100.0,63.5
2026-04-18,99.3,100.0,68.8
2026-04-25,99.6,100.0,66.5
2026-05-02,98.0,100.0,68.0
2026-05-09,97.8,100.0,69.0
2026-05-16,100.1,100.0,62.5
2026-05-23,99.7,100.0,65.0
2026-05-30,98.2,100.0,51.6
2026-06-06,100.5,100.0,56.2
2026-06-13,99.6,100.0,46.7
2026-06-20,98.3,100.0,54.7
