date,cci_current,cci_baseline,google_trends_score
2024-09-28,113.6,100.0,13.4
2024-10-05,115.6,100.0,25.8
2024-10-12,115.7,100.0,8.5
2024-10-19,115.6,100.0,22.6
2024-10-26,117.8,100.0,9.0
2024-11-02,115.2,100.0,18.2
2024-11-09,115.1,100.0,31.3
2024-11-16,114.1,100.0,25.8
2024-11-23,114.8,100.0,30.4
2024-11-30,115.1,100.0,26.6
2024-12-07,114.0,100.0,23.4
2024-12-14,116.2,100.0,25.8
2024-12-21,116.4,100.0,10.7
2024-12-28,115.9,100.0,10.9
2025-01-04,115.7,100.0,0.7
2025-01-11,115.3,100.0,14.4
2025-01-18,115.3,100.0,6.9
2025-01-25,114.0,100.0,15.9
2025-02-01,116.3,100.0,41.3
2025-02-08,113.0,100.0,22.2
2025-02-15,115.2,100.0,18.2
2025-02-22,115.2,100.0,53.3
2025-03-01,114.6,100.0,0.0
2025-03-08,114.4,100.0,7.9
2025-03-15,116.4,100.0,12.2
2025-03-22,114.2,100.0,16.3
2025-03-29,116.2,100.0,15.6
2025-04-05,114.0,100.0,22.3
2025-04-12,114.2,100.0,26.0
2025-04-19,116.8,100.0,20.0
2025-04-26,116.4,100.0,24.3
2025-05-03,115.2,100.0,22.6
2025-05-10,115.0,100.0,14.4
2025-05-17,113.8,100.0,18.5
2025-05-24,113.8,100.0,21.3
2025-05-31,112.5,100.0,12.5
2025-06-07,114.0,100.0,23.4
2025-06-14,114.6,100.0,6.6
2025-06-21,115.1,100.0,29.3
2025-06-28,115.2,100.0,66.6
2025-07-05,115.5,100.0,85.5
2025-07-12,115.5,100.0,100.0
2025-07-19,115.9,100.0,100.0
2025-07-26,115.5,100.0,100.0
2025-08-02,115.1,100.0,100.0
2025-08-09,114.9,100.0,100.0
2025-08-16,114.1,100.0,100.0
2025-08-23,115.4,100.0,100.0
2025-08-30,116.0,100.0,90.0
2025-09-06,115.6,100.0,62.2
2025-09-13,115.6,100.0,29.4
2025-09-20,115.5,100.0,23.8
2025-09-27,117.2,100.0,23.3
2025-10-04,116.9,100.0,31.9
2025-10-11,114.7,100.0,16.6
2025-10-18,115.6,100.0,3.4
2025-10-25,113.8,100.0,31.0
2025-11-01,115.6,100.0,22.4
2025-11-08,113.6,100.0,39.6
2025-11-15,115.3,100.0,30.3
2025-11-22,114.9,100.0,0.0
2025-11-29,115.7,100.0,13.2
2025-12-06,116.0,100.0,17.6
2025-12-13,115.7,100.0,30.0
2025-12-20,113.5,100.0,25.4
2025-12-27,115.0,100.0,15.9
2026-01-03,115.6,100.0,21.4
2026-01-10,115.1,100.0,5.7
2026-01-17,115.5,100.0,28.3
2026-01-24,114.6,100.0,6.2
2026-01-31,114.2,100.0,11.4
2026-02-07,113.7,100.0,41.3
2026-02-14,116.7,100.0,16.4
2026-02-21,114.4,100.0,18.0
2026-02-28,115.6,100.0,0.0
2026-03-07,113.9,100.0,2.0
2026-03-14,114.4,100.0,33.3
2026-03-21,114.2,100.0,4.7
2026-03-28,114.1,100.0,32.4
2026-04-04,114.7,100.0,21.5
2026-04-11,115.8,100.0,15.4
2026-04-18,115.3,100.0,11.9
2026-04-25,112.1,100.0,12.4
2026-05-02,114.9,100.0,30.4
2026-05-09,115.1,100.0,19.0
2026-05-16,115.8,100.0,19.5
2026-05-23,114.2,100.0,27.3
2026-05-30,114.7,100.0,23.2
2026-06-06,115.4,100.0,36.8
2026-06-13,114.6,100.0,39.4
2026-06-20,114.5,100.0,42.8
