date,sku_id,unit_price,units_sold,cost_per_unit
2024-03-16,FMC_GHEVAR_001,16.36,124,6.4
2024-03-23,FMC_GHEVAR_001,16.58,97,6.41
2024-03-30,FMC_GHEVAR_001,16.28,126,6.42
2024-04-06,FMC_GHEVAR_001,16.12,95,6.43
2024-04-13,FMC_GHEVAR_001,16.37,123,6.44
2024-04-20,FMC_GHEVAR_001,16.58,106,6.45
2024-04-27,FMC_GHEVAR_001,16.44,132,6.46
2024-05-04,FMC_GHEVAR_001,16.65,111,6.47
2024-05-11,FMC_GHEVAR_001,16.3,286,6.48
2024-05-18,FMC_GHEVAR_001,16.43,111,6.5
2024-05-25,FMC_GHEVAR_001,16.33,115,6.51
2024-06-01,FMC_GHEVAR_001,16.82,108,6.52
2024-06-08,FMC_GHEVAR_001,16.67,108,6.53
2024-06-15,FMC_GHEVAR_001,16.67,107,6.54
2024-06-22,FMC_GHEVAR_001,16.99,107,6.55
2024-06-29,FMC_GHEVAR_001,16.91,108,6.56
2024-07-06,FMC_GHEVAR_001,16.86,122,6.57
2024-07-13,FMC_GHEVAR_001,16.87,107,6.58
2024-07-20,FMC_GHEVAR_001,16.98,676,6.59
2024-07-27,FMC_GHEVAR_001,17.02,825,6.6
2024-08-03,FMC_GHEVAR_001,16.8,10,6.61
2024-08-10,FMC_GHEVAR_001,17.33,832,6.62
2024-08-17,FMC_GHEVAR_001,17.34,10,6.64
2024-08-24,FMC_GHEVAR_001,16.83,214,6.65
2024-08-31,FMC_GHEVAR_001,17.26,218,6.66
2024-09-07,FMC_GHEVAR_001,17.15,182,6.67
2024-09-14,FMC_GHEVAR_001,16.89,196,6.68
2024-09-21,FMC_GHEVAR_001,17.31,187,6.69
2024-09-28,FMC_GHEVAR_001,17.51,210,6.7
2024-10-05,FMC_GHEVAR_001,17.23,222,6.71
2024-10-12,FMC_GHEVAR_001,17.2,198,6.72
2024-10-19,FMC_GHEVAR_001,17.47,204,6.73
2024-10-26,FMC_GHEVAR_001,17.27,201,6.74
2024-11-02,FMC_GHEVAR_001,17.52,216,6.75
2024-11-09,FMC_GHEVAR_001,17.5,208,6.76
2024-11-16,FMC_GHEVAR_001,17.65,196,6.78
2024-11-23,FMC_GHEVAR_001,17.68,188,6.79
2024-11-30,FMC_GHEVAR_001,17.56,174,6.8
2024-12-07,FMC_GHEVAR_001,17.39,93,6.81
2024-12-14,FMC_GHEVAR_001,17.34,100,6.82
2024-12-21,FMC_GHEVAR_001,17.64,96,6.83
2024-12-28,FMC_GHEVAR_001,17.67,74,6.84
2025-01-04,FMC_GHEVAR_001,17.61,87,6.85
2025-01-11,FMC_GHEVAR_001,17.91,99,6.86
2025-01-18,FMC_GHEVAR_001,17.7,104,6.87
2025-01-25,FMC_GHEVAR_001,17.64,97,6.88
2025-02-01,FMC_GHEVAR_001,17.7,89,6.89
2025-02-08,FMC_GHEVAR_001,17.66,97,6.9
2025-02-15,FMC_GHEVAR_001,17.71,88,6.92
2025-02-22,FMC_GHEVAR_001,17.92,84,6.93
2025-03-01,FMC_GHEVAR_001,18.22,100,6.94
2025-03-08,FMC_GHEVAR_001,17.99,101,6.95
2025-03-15,FMC_GHEVAR_001,17.91,82,6.96
2025-03-22,FMC_GHEVAR_001,17.95,104,6.97
2025-03-29,FMC_GHEVAR_001,17.88,75,6.98
2025-04-05,FMC_GHEVAR_001,18.31,83,6.99
2025-04-12,FMC_GHEVAR_001,17.9,103,7.0
2025-04-19,FMC_GHEVAR_001,18.04,95,7.01
2025-04-26,FMC_GHEVAR_001,17.91,100,7.02
2025-05-03,FMC_GHEVAR_001,18.23,90,7.03
2025-05-10,FMC_GHEVAR_001,18.18,87,7.04
2025-05-17,FMC_GHEVAR_001,18.46,88,7.06
2025-05-24,FMC_GHEVAR_001,18.46,81,7.07
2025-05-31,FMC_GHEVAR_001,18.56,80,7.08
2025-06-07,FMC_GHEVAR_001,18.44,96,7.09
2025-06-14,FMC_GHEVAR_001,18.17,98,7.1
2025-06-21,FMC_GHEVAR_001,18.11,80,7.11
2025-06-28,FMC_GHEVAR_001,18.49,74,7.12
2025-07-05,FMC_GHEVAR_001,18.67,86,7.13
2025-07-12,FMC_GHEVAR_001,18.59,97,7.14
2025-07-19,FMC_GHEVAR_001,18.61,595,7.15
2025-07-26,FMC_GHEVAR_001,18.75,634,7.16
2025-08-02,FMC_GHEVAR_001,18.62,843,7.17
2025-08-09,FMC_GHEVAR_001,18.76,10,7.18
2025-08-16,FMC_GHEVAR_001,18.87,672,7.2
2025-08-23,FMC_GHEVAR_001,18.62,210,7.21
2025-08-30,FMC_GHEVAR_001,18.59,198,7.22
2025-09-06,FMC_GHEVAR_001,19.01,176,7.23
2025-09-13,FMC_GHEVAR_001,18.85,192,7.24
2025-09-20,FMC_GHEVAR_001,19.15,189,7.25
2025-09-27,FMC_GHEVAR_001,18.77,184,7.26
2025-10-04,FMC_GHEVAR_001,19.18,171,7.27
2025-10-11,FMC_GHEVAR_001,19.07,173,7.28
2025-10-18,FMC_GHEVAR_001,18.7,187,7.29
2025-10-25,FMC_GHEVAR_001,18.87,168,7.3
2025-11-01,FMC_GHEVAR_001,19.24,183,7.31
2025-11-08,FMC_GHEVAR_001,19.04,186,7.32
2025-11-15,FMC_GHEVAR_001,19.21,182,7.34
2025-11-22,FMC_GHEVAR_001,19.18,188,7.35
2025-11-29,FMC_GHEVAR_001,19.22,178,7.36
2025-12-06,FMC_GHEVAR_001,19.33,108,7.37
2025-12-13,FMC_GHEVAR_001,19.04,79,7.38
2025-12-20,FMC_GHEVAR_001,19.47,83,7.39
2025-12-27,FMC_GHEVAR_001,19.51,78,7.4
2026-01-03,FMC_GHEVAR_001,19.47,76,7.41
2026-01-10,FMC_GHEVAR_001,19.38,78,7.42
2026-01-17,FMC_GHEVAR_001,19.44,90,7.43
2026-01-24,FMC_GHEVAR_001,19.51,82,7.44
2026-01-31,FMC_GHEVAR_001,19.85,83,7.45
2026-02-07,FMC_GHEVAR_001,19.52,94,7.46
2026-02-14,FMC_GHEVAR_001,19.62,75,7.48
2026-02-21,FMC_GHEVAR_001,19.75,76,7.49
2026-02-28,FMC_GHEVAR_001,19.85,85,7.5
2026-03-07,FMC_GHEVAR_001,19.45,68,7.51
2026-03-14,FMC_GHEVAR_001,19.64,92,7.52
2026-03-21,FMC_GHEVAR_001,20.02,80,7.53
2026-03-28,FMC_GHEVAR_001,19.53,88,7.54
2026-04-04,FMC_GHEVAR_001,20.09,84,7.55
2026-04-11,FMC_GHEVAR_001,20.17,92,7.56
2026-04-18,FMC_GHEVAR_001,19.8,86,7.57
2026-04-25,FMC_GHEVAR_001,19.82,88,7.58
2026-05-02,FMC_GHEVAR_001,19.85,71,7.59
2026-05-09,FMC_GHEVAR_001,20.14,83,7.6
2026-05-16,FMC_GHEVAR_001,20.05,72,7.62
2026-05-23,FMC_GHEVAR_001,20.22,78,7.63
2026-05-30,FMC_GHEVAR_001,20.11,77,7.64
2026-06-06,FMC_GHEVAR_001,20.33,85,7.65
2026-06-13,FMC_GHEVAR_001,20.34,86,7.66
2026-06-20,FMC_GHEVAR_001,19.94,91,7.67
